rec_id, given_name, surname, street_number, address_1, address_2, suburb, postcode, state, date_of_birth, age, phone_number, soc_sec_id, blocking_number
rec-1037-org,   jessica, korff, 43, fitchett street, , prospect, 2145, vic, 19170513, 32, 08 16109604, 7849233, 1
rec-1479-dup-3, tristan, whiy, 7105, musgrave street, , mount pleasant, 6060, sa, 19421111, 40, 08 82635698, 5708985, 9
rec-510-dup-0, shannon, norvill, 10, ainsworth street, linton, , 3399, wx, , 9, 07 65548874, 9810792, 8
rec-1711-dup-0, chantelle, webb, 47, benham street, palm springs vlge, aubirn, 3191, , 19460708, , 04 65378472, 9510682, 0
rec-446-org,   harley, mcvicar, 18, gatehouse place, , glengowrie, 5158, , 19450414, 31, 02 58640225, 7410390, 2
rec-1610-org,   madeline, miles, 111, edmond close, , avoca north, 4575, nsw, 19330916, 31, 07 48091505, 1840302, 6
rec-228-dup-1, lily, menzies, 324, , tycannah station, hawthorn, 4815, , 19060207, 11, 08 73642903, 5925711, 7
rec-1808-dup-0, n es, stapenell, 34, mackenzie street, , st kilda, 3135, qnd, 19610111, 33, 08 44608242, 7776887, 1
rec-1092-org,   paris, fysh, 405, davis street, , mooroolbark, 7250, sa, 19100707, 31, 04 16930803, 2100294, 4
rec-378-dup-0, etha, wnite, 34, diggles street, rose hall, paralowie, 3083, vic, , 9, 02 79351620, 3530744, 8
rec-1187-org,   kailey, ryan, 11, dempsey place, panaroo farm, brunswick west, 2321, nsw, , 28, 04 89981627, 5800777, 6
rec-1826-dup-2, marlee, blake, 82, hardman street, , beechboro, 3039, nsw, 19760611, 37, 08 05166937, 9120677, 0
rec-1303-org,   ella, rivers, 9, line place, home 186, golden grove, 4370, nsw, 19661021, , 04 38659832, 6492789, 4
rec-1627-dup-0, lucas, thocwlae, 2, stenhouse close, glenore grove, wendouree, 4118, qld, 19791020, 31, 03 03367756, 6321962, 6
rec-1323-dup-0, lynton, vdruc, 17, dalrymple street, , cloverdale, 2322, sa, , , 03 08231800, 5209859, 9
rec-1115-dup-0, grre, ada, 1, hinkler street, , penguin, 6159, nsw, , 37, 08 36896459, 5695700, 9
rec-727-org,   kylee, wilcockson, 200, heysen street, brentwood village, mount pleasant, 4151, , 19230221, , 02 74080760, 9636103, 3
rec-403-org,   bailey, salt, 12, beltana road, rowethorpe, yeronga, 5253, sa, 19400925, 35, 08 67737046, 4754486, 7
rec-1952-org,   courtney, clarke, 5, fincham crescent, , little mountain, 3058, nsw, , , 02 15039318, 1663889, 4
rec-1504-dup-0, ka, lain, 146, port jackson circuit, north road, raiky, 3166, wa, 19720282, 31, 08 77395112, 9542481, 5
rec-254-dup-1, byron, berry, 14, carsla kemloop, bute park, maleon, 3304, sa, 19309280, 37, 07 31081997, 7342412, 6
rec-319-org,   taalia, clarke, 17, diamond street, laureldale, hurstbridge, 2164, vic, 19250625, 35, 02 14385585, 7358218, 6
rec-1666-dup-0, michael, fitzpatrick, 21, baracchi crescent, , clayton, 2259, qlde, , 36, 07 79063895, 5192169, 0
rec-190-dup-0, kasio, green, 24, kangaroo court, , villasopd, 4065, nsw, 19140331, , 04 55875715, 6613439, 1
rec-337-org,   ned, collier, 18, namatjira drive, , koongal, 2120, nsw, 19600202, , 08 37183911, 7421014, 6
rec-1061-org,   tyler, weaver, 9, pyrie street, , emerald, 3171, wa, 19710903, , 04 14674603, 2073974, 3
rec-1488-dup-1, rosa, nova, 107, jensen street, spring creek, mourlyan, 4725, wa, 19600512, 23, 07 40963194, 4543858, 0
rec-60-org,   thomas, whitters, 44, brigden crescent, willaroo, casula, 2060, nsw, 19310903, , 07 51020973, 7386778, 1
rec-1627-dup-1, simone, thorpe, 1, stenhouse close, , wendouree, 4118, qld, , 27, 03 03367756, 6321962, 6
rec-662-dup-3, dany, toms, 29, , , dapto, 3976, vo, 19950731, 31, 04 72538007, 9803828, 7
rec-119-dup-2, rebekah, worsley, , hainplmace, , lutwyche, 2170, vic, , 24, 08 71777729, 2639648, 0
rec-574-dup-0, morgan, refjzid, 168, lee-steere crescent, parry hse, south melbourne, 4119, wr, 19901201, , 03 75764712, 6448371, 8
rec-1600-dup-1, holly, coffey, 49, heard treet, anglers, piries, 2870, nsw, 19569412, 38, 03 57882350, 1029141, 5
rec-1439-org,   jack, gulliver, 19, beela place, canberra west, forrestfield, 3039, vic, 19890918, 10, 04 59476765, 3145977, 1
rec-1484-dup-0, , blacktehll, 24, dirrawang arden, , dandenong north, 3984, nsw, 19881022, 23, 07 36489293, 7851664, 6
rec-297-org,   thomas, rawlings, 24, dooring street, , woree, 2289, vic, 19631026, 27, 07 23657044, 9576090, 0
rec-1225-dup-0, lauren, eyles, 25, trickettstreet, newville cottage park, banyo, 4610, nsw, 19690218, 11, 02 61177756, 5188940, 6
rec-522-dup-3, jaden, tox, 18, gungurra crescent, strathavon, orange, 4218, vic, 19278026, , 07 69381093, 1861834, 4
rec-1410-org,   madison, hammer, 20, sparkes close, , cabramatta, 2831, nsw, 19750531, , 03 16743992, 4176027, 0
rec-1814-dup-4, caitlin, miody, 5, catani place, , keilor, 4311, vic, 19560423, 29, 07 54215178, 2024730, 4
rec-1191-org,   james, scerri, 477, mccaughey street, swinton, warburton, 6210, , 19590903, 23, 03 58373455, 7585701, 1
rec-484-org,   meg, riddoch, 11, nepean place, , mittagong, 2541, wa, 19760428, 30, 04 28464845, 9962740, 1
rec-946-org,   bailley, heron, 2, forbes street, kenmay, cairns, 3939, vic, 19431102, 27, 04 06789910, 6336938, 2
rec-1663-dup-1, aby, rawlings, 33, mcdermotr street, , moorabbin, 7051, nsw, 19010929, 24, 04 15252910, 1189535, 2
rec-699-dup-0, nicholas, plane, 14, catchpoo dytreet, , , 2016, nsw, 19901017, 20, , 1903600, 3
rec-25-org,   braedon, leane, 48, bimberi crescent, , daisy hill, 3444, sa, 19430621, 44, 04 39852604, 4041830, 5
rec-760-org,   cain, grainger, 397, , , leongatha, 2321, qld, 19721028, 33, 04 21504666, 7638965, 9
rec-1709-dup-1, kayla, bassani, 9, edmondson street, , mountpleasant, 3182, vic, 19650304, 32, 07 85462245, 2640093, 3
rec-1640-org,   alyssa, lahey, 13, macartney crescent, , kirwan, 2065, wa, 19560123, , 07 45771950, 4268507, 3
rec-527-dup-3, alannah, whuie, 3, tillyard drive, cottagerose, para hills, 2830, nsa, 19510805, 30, 08 13383395, 7345221, 9
rec-1870-org,   alisha, doman, 3, darby munro close, , ulverstone, 2048, nsw, 19170403, , 04 73389210, 3531162, 5
rec-1818-org,   caitlin, , 37, edlington street, rowethorpe, craigmore, 4114, nsw, 19891210, 29, , 1438643, 5
rec-677-org,   georgia, furze, 10, malara street, westella, manning point, 2224, qld, 19830302, 26, 08 39748019, 1168260, 9
rec-25-dup-0, braedon, leane, 48, bimberi crdscent, , daisy hill, 3444, sf, 19430141, 44, 04 39852604, 4041830, 5
rec-1090-dup-2, brooklyn, mcphail, 7, kent street, kyeema, marsfield, 6450, vipd, 19500128, 28, 02 64966555, 1435956, 5
rec-1502-dup-0, lucas, tillrr, 13, scrivener street, , orielton, 6030, , 19640731, 39, 04 51948932, 2055445, 8
rec-1308-dup-1, bredl, charlotte, , narryer close, , bindogundra, 2870, qld, , 21, 02 05943920, 2256822, 1
rec-515-dup-1, jakie, forshaw, 52, fullagar crescent, , highton, 3321, qld, , 24, 02 04966856, 9260851, 9
rec-595-dup-0, aneka, burmn, 23, gilbert street, , long jetty, 3218, , , 40, 02 33025785, 2039823, 1
rec-1752-dup-2, lachlan-john, kerlec, 10, charterisville avenue, , prospect, 3214, nx, 19695002, 24, 04 10387747, 5639568, 5
rec-1039-dup-1, katelyn, hilton, 33, pitcail street, , moree, 3342, nsw, 19840406, 27, 03 41327728, 6562629, 2
rec-859-dup-1, braedon, menzies, 18, coxen street, wombat hill, bundwlong, 2148, nsw, 19557653, 34, , 8903463, 0
rec-1658-dup-2, mahaffey, michael, 76, river street, unt 2, blacktown, 2440, , 19001028, 29, 07 48350943, 6761964, 4
rec-356-dup-2, bayley, mortkock, 361, handcockcrescent, , casula, 4720, qld, 19690612, 32, 08 34211671, 6698460, 9
rec-931-dup-1, roy, grewh, 326, beazley crescent, , mallala, 2398, vic, 19860727, 36, 04 24380494, 9610445, 2
rec-180-dup-0, , vsh, 2, slessor crescent, st clair park, kalbarri, 4510, vic, 19560401, 7, 02 96359256, 2354632, 9
rec-1300-dup-0, jasmine, jolkly, 131, catchpole street, warraberry, elizabeth vale, 2190, qt, 19430806, 9, 08 20497084, 5189575, 3
rec-1539-org,   jaykob, witty, 1, ashkanasy crescent, , ryde, 3048, nsw, 19890302, 31, 03 41119539, 8214362, 7
rec-887-org,   natalia, coulls, 80, london circuit, diment towers, athol park, 5700, nsw, 19650312, 24, 08 96946202, 7485379, 4
rec-965-dup-1, aimee, clarke, 52, noble close, , yass, 2084, wa, 19980416, 28, 07 46746788, 7667671, 4
rec-1270-dup-0, georha, browne, 12, chauveldcircle, scotty, broken hill, 5080, act, 19801124, , 03 50592566, 4160277, 2
rec-904-org,   ethan, lyden, 5, kardang street, , mentone, 2319, qld, 19961111, , 08 17885834, 8241329, 5
rec-1928-dup-0, paris, blaee, 75, leahy coose, taree caravn park, hackham, 4214, wa, 19360805, 30, 07 85467637, 4366506, 6
rec-1588-org,   bailey, meadows, 335, brockman street, ainslie house, whittington, 2576, qld, 19730802, 31, 07 26160761, 2674160, 1
rec-895-dup-1, ballantyne, cooper, 8, eddy crescent, , hillside, 4217, vic, 19344221, , 03 63669467, 2034251, 6
rec-488-dup-0, kristian, mason, 11, windeyer street, , ryde, 2444, sa, 19750703, 21, 03 52377800, 8160648, 1
rec-630-org,   xanthe, stanley, 9, henty street, , ermington, 2485, nsw, 19031228, 34, 07 16034449, 3408884, 3
rec-1317-dup-2, matthew, green, 626, antill street, , cabarlah, 3690, qld, 19880615, 33, 07 05017746, 5951401, 9
rec-176-org,   tyler, statton, 1231, mccawley street, , malvern, 3152, nsw, 19030824, , 07 11552473, 4149407, 9
rec-907-dup-3, alisa, , 19, mainwaringatich circuit, narada upper, madora, 3175, nswj, 19100604, 33, 08 60977279, 4489777, 4
rec-873-dup-2, cobe, hyland, 3, wisdometareet, , slacks creek, 2580, nsw, 19120719, , 08 98455484, 3518636, 4
rec-400-dup-1, jack, jolly, 18, garling street, , eatons hill, 2096, vj, 19160215, 10, 03 59172167, 1054497, 9
rec-1797-dup-0, caleb, wang, 18, ballumbiesreet, woodsong, ettalong, 2540, vic, 19810315, 37, 08 81572149, 1474020, 7
rec-414-org,   rachael, manson, 9, kirkton street, hilltop hostel rowethorpe, south brisbane, 4702, wa, 19171112, 23, 04 71451377, 9746698, 1
rec-326-dup-1, , mason, 9, wybalena grove, karma park, 7000, mitcham, nsw, , 39, 07 70422021, 5639784, 8
rec-232-dup-1, kailey, chae, 15, , , petersham, 2620, nsw, 19760209, 37, 03 16612245, 1528984, 3
rec-527-dup-2, alannah, wight, 6, tillyard drive, , para hills, 8230, nrz, 19510805, 30, 08 13383395, 7345221, 9
rec-1020-org,   alexandra, dixon, 291, dixson circuit, strathalan community, north tamborine, 5074, vic, 19300715, 30, 04 52032543, 5765498, 8
rec-238-org,   emalene, white, 49, harry hopman circuit, , enoggera, 2261, nsw, , 29, 03 20600140, 8237342, 6
rec-393-dup-0, tyldr, lihou, 11, calder vrlescent, , busby, 3082, qld, , , 03 80413565, 4965081, 4
rec-1761-dup-0, alessandra, doody, , leichhardt street, , mill park, 2170, vicj, 19410718, 8, 02 36953464, 3076225, 6
rec-45-dup-0, emma, mason, 10, alice jackspnjcrescent, , camira, 7022, vic, 19000523, 92, 02 91253704, 5783850, 0
rec-1771-org,   ryleh, quinton, 959, pinkerton circuit, heyfield, loganholme, 4870, qld, 19341201, 30, 02 90455991, 1501279, 1
rec-1865-dup-0, claudine, green, 2, aspinall street, , bellevue hill, 2614, qld, 19660914, 34, 04 99337779, 9790058, 0
rec-1802-dup-3, zac, cous ltn, 2, halligan place, buckhobble, kingsford, 2450, , 19001127, , 02 14766588, 9251494, 9
rec-981-dup-1, limz, clarke, 6398, templestowe avenue, , south grafton, 7018, qld, 19640720, 29, 03 64577259, 3082015, 0
rec-1358-dup-0, ainlua, bajic, 470, elkingtongstreet, , como, 4171, wa, 19090205, , 04 16034186, 4183357, 4
rec-728-dup-2, amber, draffen, 38, toole place, , blacktown, 5162, nsw, , 8, 02 24458020, 4767054, 6
rec-1342-dup-0, , baillie, 66, norrisb place, the willows, moffat beach, 4350, nsw, 19120107, , 08 97166697, 5570821, 4
rec-663-dup-4, nicolas, easlisg, 2, fishburn street, , wendouree, 3941, , 19630310, , 04 79173736, 5684152, 0
rec-584-org,   alexandra, campbell, 9, ross smith crescent, clarence chambers, toowoomba, 4116, nsw, 19111122, 33, 04 54142062, 5611919, 7
rec-1804-dup-4, alexander, needham, 5, collyburl crescent, , wantiena, 4121, vic, 19720808, 37, 03 33270932, 7955645, 5
rec-902-dup-0, tristan, humphreys, 1, zeitz court, , padstow, 2048, sa, 19360117, 27, 02 24484077, 3535514, 6
rec-78-org,   emiily, mcneill, 3, nunan crescent, airforce memorial estate, tyndale, 7109, qld, 19990529, 36, 03 31590461, 5156666, 2
rec-721-org,   carla, mcgregor, 66, habgood place, st helen's consulting suites, findon, 4012, nsw, 19170508, 30, 04 34983765, 2059404, 5
rec-1853-dup-0, jarryd, herbert, 12, green street, the boulevarde, whalan, 3046, , 19691001, 91, 04 42712269, 2882831, 7
rec-569-dup-3, kon, simon, 35, moore street, , st ives, 2580, , 19640407, 36, 03 32384375, 6032978, 3
rec-1937-dup-0, setl, bujnowaki, 26, goodwin street, , asplqy, 3071, nsw, 19771206, 26, 07 69472239, 4098338, 9
rec-1903-org,   tabitha, bopping, 7, doonkuna street, , nar nar goon north, 2669, nsw, 19950629, 38, , 2516171, 0
rec-57-dup-1, aidan, hriw, 5, , durambang, old giildford, 6535, vic, 19650707, 34, 03 78228898, 6844026, 0
rec-365-dup-4, madeline, , 427, corinona feeet, , boronia heights, 4019, sa, 19801107, , 03 57908033, 2747954, 9
rec-924-dup-3, maoiah, whitd, 29, moorhous yrstreet, roskhill, auburn, 4555, nsw, , 31, 08 42932969, 3213334, 1
rec-592-org,   madison, richmond, 9, denny street, gummin gummin, drysdale, 4560, wa, 19961126, , 04 22057502, 9787687, 0
rec-1473-org,   taylah, edgecombe, 8, legge street, , belmont, 2259, vic, 19171123, , 08 70827266, 9741946, 4
rec-1243-dup-4, joshua, clarkju, 34, ebdens treet, , o'sullivan beach, , nsw, 19370915, , 04 78962116, 2562010, 4
rec-1297-dup-2, erin, reid, 4, nulsen circuit, , mullaway, 4660, qlm, , 36, 03 13271446, 1278486, 1
rec-1616-dup-1, alexanger, robson, 34, mault place, , swan view, 5127, s, , 30, 07 35536140, 4704485, 0
rec-1683-org,   alexis, green, 28, , , ferryden park, 2913, nsw, 19360607, , 04 01677914, 4164400, 3
rec-1101-dup-1, whillas, kiria, 31, strzelecki crescent, , glenside, 2065, nt, 19610212, 24, 03 26315753, 1804586, 8
rec-1774-dup-3, jakob, lodge, , yarramac, , cleveland, 3185, wa, , 30, 03 02327735, 8004703, 9
rec-1831-dup-0, christina, white, 38, wilkins street, , garah, 2330, vic, 19000978, 19, 07 37257160, 6445578, 4
rec-1800-dup-1, olovi, campbell, 48, cassidy close, , bilgola plateau, 3806, vix, 19213026, 27, 02 19179447, 4122750, 2
rec-1372-dup-4, james, , 264, , , toowogmba, 2064, nsw, 19900504, 12, 07 55878212, 7278816, 1
rec-1086-org,   jai, sherriff, 38, oxley street, , helensburgh, 2000, wa, 19140313, 33, 08 48328304, 3027720, 1
rec-939-dup-2, coulson, leah, 10, john clela fescent, backacres, woodville south, 2090, vic, 19490107, 7, 08 17793637, 4314930, 7
rec-521-org,   charlotte, wyeth, 249, linton place, , lamington, 2575, vic, 19800213, 27, 03 39759768, 4803013, 6
rec-381-dup-0, mia, stephenson, 305, tanderragescent, tynwall, gilmore, 1021, nsw, , , , 1219114, 9
rec-1970-org,   josephine, ferris, 11, sainsbury street, chateau royal, nambour, 3082, qld, 19611015, , 02 04484944, 6836482, 4
rec-907-dup-0, alisa, campbell, 195, mainwaring rkch circuit, narada upper, madrua, 3175, nsw, 19100604, 33, 08 60977279, 4489777, 4
rec-223-dup-2, thomas, hawz, 1054, avenuecanberrs, , st kilda, 6000, nsw, 19631031, 36, 08 58497300, 5776869, 3
rec-1245-org,   mitchell, clarke, 28, mildura street, , glenmore park, 7301, qld, 19620316, 21, 07 23042898, 7163727, 8
rec-1654-org,   toby, vaks, 62, couvreur street, rowethorpe, toowoomba, 3084, nsw, 19040319, 25, , 4067827, 1
rec-892-org,   cooper, , 5, theodore street, rosehill, point cook, 4811, nsw, 19330211, 37, 08 86522587, 6527893, 3
rec-1143-dup-0, stanley, isabelua, 69, , rcg centre, port lincoln, 6232, vic, 19200323, 19, 03 06532230, 9568494, 6
rec-620-org,   thomas, coffey, 39, jevons place, , rochedale south, 2041, vic, 19940924, 8, 04 23150810, 1257578, 3
rec-1521-org,   shona, lowe, 56, caley crescent, unt 3, orange, 4301, nsw, 19080923, 26, 07 83179025, 6118731, 2
rec-279-dup-3, ebony, jolly, 26, jondlwlpace, , seven hills, 5096, sa, 19762007, 27, 04 95532644, 5420046, 2
rec-828-dup-0, victoria, paterszon, 2, carssplace, , condon, 4118, sa, 19802044, , , 2551906, 5
rec-667-dup-0, wil, morribson, 39, howittsyret, murray river queen, hamilton, 3155, tas, 19640403, 26, 04 95834796, 5973171, 4
rec-117-dup-0, hamish, berny, 127, wanganeonuavenue, , werrington, 5109, qld, 19760201, , 08 65286457, 3925397, 9
rec-1471-dup-4, sethwf, mccarthy, 19, staaten rcxsecent, , beverly hills, 4812, vic, 19911020, 34, 03 58556804, 8643160, 9
rec-448-dup-0, , samuniuk, 7, windradynetstreet, mount patrick, ashwood, 4872, , 19250804, 20, 07 09163871, 9093481, 2
rec-1409-org,   ashlie, painter, 4, kater place, , urangan, 3182, nsw, 19720725, , 02 01527778, 5452799, 8
rec-808-dup-3, harevey, stannury, , macgregorzstreet, , penshurst, 2767, vic, , , 08 45297166, 9573856, 5
rec-1901-dup-2, charlotte, , 7, heagney crescent, , lilydale, 6054, nsw, 19120824, , 07 43821187, 3561556, 9
rec-1234-org,   emiily, mcgregor, 39, solander place, rosetta village, beulah park, 6112, vic, 19990421, , 03 86607301, 1969458, 6
rec-415-org,   lucas, simonetti, 1, beasley street, , rose bay, 2160, vic, 19810108, , , 3523712, 5
rec-1285-dup-0, andie, stahnley, 8, burnie street, kareela, strathalbyn, 3350, nsw, 19480504, 34, 04 78520387, 6582356, 9
rec-594-dup-0, stephaie, green, 78, cambridge street, , kempsey, 2305, vi, 19831013, 38, 08 86035525, 6334895, 0
rec-1838-org,   alisa, noble, 99, mackenzie street, , bossley park, 4556, nsw, 19300614, , , 5826882, 5
rec-154-dup-0, brock, deatzmg, , percival street, , mitcham, 5088, nsw, 19461924, , 07 70211377, 3890206, 2
rec-1737-dup-2, taubman, elliw, 106, owen dixo drive, , highett, 6070, qld, 19470418, , , 8669027, 5
rec-1476-dup-1, katelyn, colckaxn, 18, moore stfeet, , kuraby, 3015, , , 29, 04 76303438, 1116379, 0
rec-812-dup-1, aidan, , 156, light street, , mount ommaney, 6323, , 19141218, 30, 02 23673679, 9866043, 1
rec-1365-org,   luke, noble, 6, mina wylie crescent, rowethorpe, gorokan, 3048, nsw, 19820103, 8, 07 75378327, 1676196, 0
rec-1120-dup-0, hannah, nguuen, 6, mckail iredcent, leisure living vlge, robina, 2567, vic, 19210515, 11, 08 98484022, 7908818, 1
rec-571-dup-1, jaem, gogel, 183, weatherburn place, , toowong, 2747, wa, 19220008, 32, 08 81826864, 6285443, 4
rec-1901-dup-1, charlotte, , 3, heagney oroescent, , lilydale, 6054, nsw, 19120824, , 07 43871187, 3561556, 9
rec-38-dup-0, william, haggett, 12, maynars syueet, , thornlie, 2030, nsw, 19891009, 30, 03 24746003, 5927190, 8
rec-1256-dup-2, cah, beric, 85, maharatta circuit, , elliot port, 2617, ww, 19390604, 36, , 8381706, 7
rec-687-org,   michael, lowe, 123, dawes street, , kirribilli, 6525, nsw, , 26, 02 20350912, 6807850, 1
rec-1831-org,   christina, white, 38, wilkins street, , garah, 2330, vic, 19000208, 19, 07 37266160, 6445578, 4
rec-1045-dup-3, alana, grgen, 3, eggers place, , bundaberg, 3277, vic, 19980118, , , 4027460, 6
rec-1197-org,   nathan, clarke, 134, brooker street, , avalon, 2800, nsw, 19540519, 29, 02 85019387, 1514045, 9
rec-1076-org,   jinni, mcgregor, 29, messenger street, richon, holsworthy, 6162, nsw, 19490810, 10, 02 14021199, 3269085, 2
rec-1503-org,   lewis, simmonds, 7, perrin circuit, , tin can bay, 2168, nsw, 19231226, 19, 08 75148415, 7340635, 7
rec-1814-dup-2, caitlin, , 8, cataniw place, , keilor, 4311, vic, 19560423, 29, 07 54215178, 2024730, 4
rec-1430-org,   mitchell, jessup, 280, grote place, manyara, emerald, 4573, nsw, 19310918, 8, 03 08175271, 6905105, 6
rec-255-org,   lucy, badger, 7, chandler street, ditone arabians, park orchards, 5162, qld, 19740910, 31, 04 00780899, 5147027, 9
rec-749-org,   peyton, arganese, 6, jensen street, , alice springs, 3220, nsw, 19310706, 32, 07 01336449, 2689752, 6
rec-1837-org,   brooklyn, snajdar, 15, poole place, , wynnum west, 4121, vic, 19730724, , 07 57046093, 8568389, 4
rec-1999-org,   maddison, ho, 348, tenison-woods circuit, , elizabeth park, 2250, vic, 19711115, 26, 08 27044769, 4032858, 8
rec-195-dup-2, sophie, knappistsn, 31, gleadow street, dirty hollow, dookie college, 2217, nsw, 19111122, 29, 03 00538543, 4761535, 1
rec-1133-dup-4, mceawngan, mashb, 15, , , normanhurst, 3631, qld, 19740419, 33, 03 61015090, 1946920, 8
rec-286-org,   kasey, della-verde, 20, higinbotham street, , campbell town, 0810, nsw, 19900519, 15, 04 44517463, 8472298, 2
rec-1220-org,   ashleigh, rendulic, 17, schomburgk street, , towradgi, 3441, vic, 19511129, 30, 07 64058743, 9773063, 4
rec-1663-org,   abbey, rawlings, 30, mcdermott street, , moorabbin, 7051, nsw, 19010929, 24, 04 15582910, 1189535, 2
rec-705-dup-1, blake, thurlow, 7, lightfoot crescent, , londonderry, 2398, wa, 19540390, , , 4802176, 6
rec-1506-dup-0, jordyn, tuit, 53, tallara parkway, talawa, portarlington, 2691, nsw, 19340615, , 08 28653254, 5744723, 0
rec-898-dup-0, tony, , 45, macpherson street, , cabramatta, 4305, nsw, 19701617, 44, 03 43708195, 9614022, 4
rec-1382-dup-1, jack, spalvins, 34, crescent bargang, , eleebana, 4614, vic, 19430811, 31, 03 25939454, 6210143, 4
rec-1744-org,   todd, jacues, 16, kingscote crescent, , port augusta, 4068, qld, 19650522, , 02 91666038, 1432583, 8
rec-1298-dup-1, elsworth, kira, 13, port jackson circuit, bedgebury park, toowooba, 3058, wa, 19341112, 27, 04 40398401, 7165699, 6
rec-552-dup-0, cameron, , 5, clucas place, , leichhardt, 3728, vic, 19070331, 29, 08 34635171, 4722837, 9
rec-1714-org,   naomi, wiseman, 43, comrie street, , port pirie, 3125, , , , , 1626137, 6
rec-1249-org,   ava, , 11, gadali crescent, hmas cerberus, blacktown, 4740, vic, , 36, 07 86850924, 7735809, 9
rec-1751-dup-3, lenartowicz, nozg, 10, bannerman place, , all awah, 3031, wa, 19940730, 49, 04 12274193, 9805410, 3
rec-616-org,   jacinta, hobson, 84, mcmillan crescent, , ringwood east, 5280, nsw, , 38, 03 81765600, 1130327, 6
rec-372-dup-1, finn, clarme, 17, guthridgey vescent, , payneham, 4121, qld, , 33, 04 80543718, 3782285, 0
rec-134-org,   erin, herbert, 30, chewings street, auscott park, new farm, 2617, nsw, 19270304, , 07 32311673, 7197830, 4
rec-995-org,   finlay, crosswell, 19, port jackson circuit, , willetton, 3444, vic, 19940419, 10, 07 20953701, 6897883, 2
rec-1904-dup-3, isabekla, tants, 477, o'shanassy street, , campsie, 2524, qld, 19831228, 29, 07 22894645, 4415826, 5
rec-457-dup-1, sonja, priezsd, , melrose drive, tupejlo, donara, 4811, nsw, 19870118, 35, 02 88587565, 2801356, 9
rec-329-org,   charlotte, green, 17, syme crescent, , robina, 2120, nsw, 19481208, 30, 04 44914510, 1355264, 3
rec-1649-org,   lachlan, greenland, 91, stace place, coomerang, toorak, 3192, nsw, 19420101, 41, 03 92840513, 1431283, 4
rec-125-org,   sascha, sherriff, 76, tauss place, reddestone, clayfield, 2615, nsw, 19851009, 12, 08 90072416, 8211205, 9
rec-1852-org,   kaela, herson, 764, dryandra street, , erica, 4744, qld, 19641202, 34, 08 58067310, 6297640, 2
rec-1386-org,   nicole, bligh, 48, flecker place, geelong grove, greenwith, 4005, , , 31, 03 81004394, 1579553, 5
rec-415-dup-0, lucas, simonefti, , beasley street, , rose bay, 2160, vic, 19810608, , , 3523712, 5
rec-1781-dup-0, lauren, green, 11, lindrum crescent, , keiraville, 4350, vif, 19130916, 37, 02 63805824, 7533287, 9
rec-52-org,   ethan, eves, 7, beattie crescent, , wangaratta, 3053, vic, 19340806, 20, 08 41076027, 1314098, 4
rec-394-org,   alexander, noble, 57, ainslie avenue, lakewood estate, burnie, 3055, sa, 19070216, 28, 02 60468145, 3108380, 7
rec-332-org,   jorja, muder, 1, maxworthy street, aprt 59, leeton, 6155, qld, 19540613, 31, 02 03384653, 8669587, 4
rec-286-dup-3, kazry, della-verde, 20, higinbothax street, , campbeld town, 0810, nsw, 19900519, 15, 04 44517463, 8472298, 2
rec-1051-dup-3, madelije, berry, 36, barlow street, riverside park, marsden, 4356, vic, 19171106, 37, 04 56993017, 1875354, 8
rec-918-org,   pino, clarke, , findlay street, , albany creek, 3153, nsw, 19440417, , 07 50881510, 9485544, 3
rec-221-org,   jaykob, elphick, 1, bellinger circuit, , tathra, 2830, , 19941207, 31, 03 29963966, 9686201, 7
rec-965-org,   aimee, clarke, 52, noble close, , orange, 2480, wa, 19980416, 28, 07 46746788, 7667671, 4
rec-1257-org,   liam, reid, 164, lockhart place, , st ives, 2070, nsw, 19910801, 34, 02 20216973, 9755322, 4
rec-1715-dup-1, pascale, ngurn, 7, , oaklane, coldstream, 2605, tas, 19451101, , 03 05701546, 9760245, 1
rec-1619-dup-0, luke, botttoff, 37, esau place, , wongaling beach, 2464, sa, 19391016, 73, 02 02872216, 7621778, 9
rec-1048-dup-0, tahlia, nguyen, 22, , brooklyn fgarm, acacia ridge, 2034, vic, 19220910, , , 3733741, 9
rec-572-dup-0, andrew, , 1360, leahy close, aptmn 12, donnhbrook, 3204, , 19903408, , 04 54410086, 8331911, 5
rec-155-org,   harry, grbovac, 3, grylls crescent, brentwood vlge, greensborough, 5270, nsw, 19340111, 23, 03 25723019, 5809874, 1
rec-1737-org,   ellie, taubman, 106, owen dixon drive, , highett, 6070, qld, 19470418, , , 8660927, 5
rec-427-org,   heath, goode, 2, oxley street, , marshall, 2541, sa, 19370314, 28, 07 18065807, 1338335, 3
rec-556-org,   jaime, mir, 2, morehead street, , bray park, 4064, nsw, 19430522, 19, 07 35738081, 8737570, 7
rec-1751-dup-2, noah, lenartowicz, 10, bannerman place, , allawah, 3031, s, 19940730, 44, 04 12371493, 9805410, 3
rec-790-org,   lachlan, marlow, 3, ipima street, st vincents medical centre, gawler east, 3205, sa, , 38, 07 01878052, 1005092, 2
rec-433-dup-2, evw, crook, 8, dunstan street, west road, blufg, 4019, nsw, 19670417, 35, 03 81548011, 1717162, 8
rec-1611-dup-1, thomas, mi llr, 86, fihelly street, , mosman, 5422, sa, 19000928, 10, 02 39073272, 4029863, 5
