rec_id, given_name, surname, street_number, address_1, address_2, suburb, postcode, state, date_of_birth, age, phone_number, soc_sec_id, blocking_number
rec-10-org,   brooke, ryan, 174, gsell place, willandra village, tatura, 6012, nsw, 19571012, 41, 02 24375506, 1762191, 3
rec-48-org,   tayah, nguyen, 76, fremantle drive, , ormond, 3977, vic, 19630218, 30, 08 27917692, 6329635, 8
rec-124-dup-0, georgia, mason, 298, booth crescent, , arundel, 5034, qld, 19830531, 10, 02 09748240, 4506903, 2
rec-294-org,   sophie, everett, 57, blythe close, , port noarlunga south, 3072, , 19910608, 33, 04 97108891, 8226193, 8
rec-84-dup-0, nicholas, webb, 7, barnes place, warragiew, geelong west, 4184, vic, 19550415, 28, 08 99209744, 3802508, 9
rec-116-dup-0, ruby, chubb, 22, currong street, ronobri, punchbowl, 4216, nsw, , 30, 04 34805359, 3728058, 1
rec-474-org,   sophie, morrison, 4, adinda street, , deagon, 3196, sa, 19311107, 13, , 4446483, 5
rec-242-org,   shane, mason, 39, robin place, broome vacation village, forrestfield, 2101, , 19960120, 21, 03 69469856, 2020824, 5
rec-157-dup-0, esme, , 21, empire circuit, , westmeadows, 3505, wa, , 30, 08 57425179, 9239551, 3
rec-180-org,   lachlan, green, 140, la perouse street, racecourse, blacktown, 0860, vic, 19990526, 24, 08 57577940, 6566940, 0
rec-265-dup-0, livia, clarke, 61, derry setreet, craigie avenue, albury, 4121, vic, 19710207, 35, 03 86945399, 7451386, 5
rec-120-dup-0, alexandra, lodge, 26, swinden street, house 8, sylvnia, 3116, qld, 19010514, 20, 08 91378293, 3092663, 7
rec-343-dup-0, lachlan, ciplys, , coniston street, , currambine, 3128, wa, 19870329, 21, 07 70343690, 8721953, 7
rec-397-dup-0, kylee, beadell, 374, rosella ctreet, , midland, 3149, vic, 19091121, 34, 08 33975327, 8668734, 6
rec-311-org,   , matthews, 7, wargi place, dharmananda, woree, 3939, nsw, 19361030, 20, 02 44150232, 8771086, 0
rec-138-dup-0, isabella, burman, 3, fitzhardinge crescent, wombinoo station, port macquarie, 6330, wa, 19010306, 9, 02 13993904, 7585283, 1
rec-464-dup-0, brooke, kaselow, 330, , rosetta village, bellmere, 5222, vic, 19390707, 30, 03 36962762, 3216431, 9
rec-426-org,   nicola, ferris, 60, crace street, calandra, bargara, 2222, wa, 19280929, 26, 08 35318739, 2571405, 6
rec-97-org,   riley, moody, 129, builder crescent, , highbury, 3300, nsw, 19120914, , 03 34814603, 8266263, 2
rec-200-dup-0, olivia, campain, 2, hoseason street, , largs orth, 3052, nsw, 19000202, , 03 56648227, 2075581, 3
rec-187-dup-0, natasha, dukic, 28, campbell street, roseleigh farms, conder, 4419, , 19010713, , 04 44326590, 7318332, 2
rec-468-dup-0, jayde, dunstone, , , , seaforth, 3153, nsw, 19301119, , 03 03346679, 9621981, 9
rec-101-dup-0, josnua, mcgregor, 58, mugga way, , mount warren park, 3555, tas, 19480226, 25, 08 31092560, 7978190, 9
rec-54-org,   nicholas, morrison, 13, ferry place, , bellmere, 4503, , 19670627, 26, 08 29711595, 8408772, 7
rec-393-dup-0, , reid, 6, jonsson court, , wye raiver, 2586, nsw, 19600430, 29, 08 00074182, 6065875, 6
rec-266-org,   jenna, smolka, 80, tepper circuit, , port macquarie, 6430, wa, 19771016, 22, 03 16106917, 8092519, 4
rec-371-org,   madeline, leslie, 15, biddell place, kinselmac, little grove, 6050, vic, 19610618, 27, 02 67819126, 6224288, 8
rec-152-org,   alexandra, white, 76, connelly place, merricroft, tolga, 4210, nsw, 19800110, 29, 04 96800399, 6839297, 7
rec-410-dup-0, alice, beagtie, 38, ordell street, haydens, wangaratta, 4615, nsw, 19500331, 31, 08 31721181, 1355727, 1
rec-370-org,   lily, golder, 21, slessor crescent, old cob, plumpton, 2287, nsw, 19340413, 25, 08 18401720, 5779019, 3
rec-463-org,   william, coleman, 21, hazel smith crescent, , winthrop, 4161, sa, 19010511, , 04 82049716, 1900783, 3
rec-221-org,   tony, ho, 19, osmand street, , woy woy, 4870, tas, 19480323, 34, 08 87094350, 7236937, 2
rec-38-dup-0, jessica, mason, 61, couchman crescent, , beaumaris, 2250, nsw, 19420317, 38, 08 05545710, 3487310, 1
rec-192-org,   ryan, ryan, 44, carbeen street, , broome, 3106, nsw, 19291223, 35, 03 22702631, 3572012, 7
rec-110-org,   brayden, madigan, 136, wargi place, amherst village, parramatta, 3088, vic, 19460707, , 08 05688438, 1948492, 1
rec-197-org,   stelio, tsouris, 34, hanretty place, , maryborough, 2760, nsw, 19950203, 32, 07 69297619, 8850276, 6
rec-302-org,   isabella, lomman, 10, roope close, huonme dicks creek, stratton, 2000, vic, 19670915, 25, , 5871149, 7
rec-147-org,   olivia, plumb, 30, mcclelland avenue, villa 3, wentworth falls, 2560, , 19020414, 23, 08 99945553, 8104471, 4
rec-358-dup-0, christian, gaynes, 8, barr-smith avenue, craigston, black rock, 2464, sa, 19360326, , 03 15469772, 2167647, 3
rec-432-dup-0, natalia, mcneill, 21, colmer street, , merbedin south, , wa, 19161107, 40, 08 72522133, 3349451, 1
rec-392-dup-0, jamie, lamprey, 10, frencham place, rowethorpe, southbank, 2455, sa, 19310306, 33, 04 98777389, 4285565, 5
rec-370-dup-0, lily, golder, 21, slessor crescent, , plumpton, 2287, nsw, 19340413, 25, 08 18401720, 5779019, 3
rec-304-org,   sophie, vincent, 20, cousin place, , camira, 3029, , 19840825, 34, 08 84184449, 8396045, 1
rec-362-dup-0, emiilh, campbell, 28, woralul street, , tingalpa, 2085, vic, , , 08 59521128, 8973454, 2
rec-382-org,   kelsea, hassall, 124, amagula avenue, , seaforth, 3182, , 19341007, 27, 08 43274785, 4869748, 7
rec-402-org,   bayley, malbon, 97, arden place, , toowoomba, 2830, qld, 19281208, , 03 30048153, 1026826, 7
rec-270-org,   ethan, nguyen, 49, hayes crescent, , westmeadows, 4520, qld, 19671027, 34, 03 55289267, 7904924, 6
rec-433-org,   marley, morrison, 22, smalley circuit, por 187, canterbury, 3197, nsw, , , 03 96809238, 3073743, 8
rec-169-dup-0, james, lamkin, 52, , cannells hill, jerrabomberra, 2259, vic, 19961010, 24, 08 21399033, 1079546, 9
rec-114-org,   caitlin, frolow, 1, luckins place, rosedale, goonellabah, 2212, vic, 19091129, 23, 02 03651789, 9949082, 1
rec-325-dup-0, jakob, webb, 16, lamb place, , peregian beach, 4226, nsw, 19424017, 29, 04 61914057, 2114684, 6
rec-89-org,   elysse, tuckwell, 157, gabi place, fairlight, cooma, 3053, nsw, 19200127, 27, 02 46890195, 9122656, 3
rec-390-dup-0, kiana, liddy, 0, tytherleigh street, craigow, narellan, 4564, qld, 19270210, 22, 03 76898220, 8505871, 6
rec-458-org,   julia, paterson, 5, longman street, beswick comm, sandy bay, 2031, nsw, 19940921, , 03 99771804, 5965985, 6
rec-220-dup-0, cassandra, procer, 9, glasgow place, , marion, 2304, qld, 19770114, 37, 03 75308270, 6962045, 9
rec-56-org,   daniel, coleman, 104, yantara street, , adamstown, 5251, nsw, 19110401, 23, 04 27242886, 1177319, 2
rec-376-dup-0, isabella, diamadou, 23, glenmaggie street, rahan arabians, villawood, 4560, , 19541107, , 02 00624531, 3313803, 0
rec-113-dup-0, dean, ryan, 8, pandanus street, , wallan, 2350, qld, 19420303, 22, 07 17708826, 5686438, 8
rec-243-org,   antonio, white, 406, hobbs street, , largs north, 7018, , 19800610, 31, 04 64986004, 1694061, 1
rec-428-dup-0, archie, crosswell, 1, atherton street, carrington retrmnt vlge, dover gaedens, 3011, vic, 19590813, 32, 07 51341916, 9958581, 8
rec-226-org,   deakin, webb, 29, amess place, , goonellabah, 2508, qld, 19900310, , 03 68171878, 4651344, 3
rec-233-dup-0, mattheo, green, 26, basedow street, sec 619, gwandalan, 2256, tas, 19360626, 21, 03 37282541, 1421132, 9
rec-185-dup-0, joshua, mullkn, 140, warragamba avenue, , north haven, 4210, act, 19490307, 32, 02 57351515, 2459446, 2
rec-58-org,   latham, kuhndt, 102, tewksbury circuit, , gorokan, 4560, vic, 19610114, 27, 03 04679156, 7397871, 0
rec-45-org,   samuel, herbert, 10, henty street, , daradgee, 6530, nsw, 19311130, 31, 07 44341921, 8636593, 2
rec-440-dup-0, chloe, mas, 274, ragless circuit, , mount eliza, 6014, vic, 19630504, 24, 04 91477098, 3537899, 5
rec-496-dup-0, gillian, siripong, 15, arabana street, , irymple, 3131, vic, 19471213, 10, 07 41657293, 5710297, 9
rec-308-dup-0, amy, kondylakis, 8, , grangemore, stockton, 0810, qld, 19910906, 30, 04 44543947, 6944404, 4
rec-359-org,   jacob, meaney, 22, bromell circuit, , st kilda, 5098, qld, 19310325, 24, 04 61922048, 3017978, 7
rec-96-dup-0, ashlee, fenwick, , currie crescent, , rowville, 2088, nsw, 19650327, 35, 03 64134083, 2239871, 0
rec-497-dup-0, hayden, hoffman, 192, jagara street, , altona meadows, 0812, qld, 19370726, 28, 04 39520340, 7277217, 7
rec-471-dup-0, emma, george, 83, jennings street, bodyworks healing centre, st peters, 3555, wa, 19511110, 30, 02 14083315, 5701131, 4
rec-327-dup-0, georgina, campnell, 5, tristania street, , surry hills, 3161, vic, , 27, 04 48663785, 7217993, 8
rec-49-dup-0, michael, kamboyras, 8, lee place, , millmerran, 3340, qld, 19050811, 32, 07 87932954, 3561853, 8
rec-241-org,   simone, eight, 69, mackellar crescent, , corio, 3186, nsw, 19970117, 20, 08 61613389, 1132494, 7
rec-18-org,   billy, clarke, 15, alroy circuit, peninsula retrmt vlge, raceview, 2870, nsw, 19010627, 30, 04 55656624, 6711844, 6
rec-77-dup-0, sarah, lindholm, 93, aldcornplace, , harris park, 4059, nsw, 19611120, 23, 04 09378379, 4021763, 5
rec-30-dup-0, logam, kellow, 1, ferguson circuit, , leichhardt, 2913, qld, 19910721, 28, 04 71048170, 5507607, 1
rec-212-org,   kai, white, 82, towers place, old airdmillan road, mount eliza, 2216, nsw, , 26, 04 01461752, 5736286, 7
rec-473-dup-0, lauren, ryan, 12, gurrang avenue, lambrook, geelong west, 4216, vic, 19120419, 19, 04 04216377, 4442314, 0
rec-326-org,   sara, brentnall, 1, maclachlan street, , eight mile plains, 6167, nsw, , 30, 03 69564152, 1041300, 2
rec-293-dup-0, oscar, stanley, 3, keverstone circuit, , glenwood, 5571, , 19360429, 29, 04 13508644, 7371241, 3
rec-391-org,   aimee, sommariva, 38, quiros street, , crystal brook, 3550, , 19190213, 24, 07 62977866, 9333012, 8
rec-290-org,   chloe, goldsworthy, 20, cowan street, , ingleburn, 2047, nsw, 19780622, 7, 07 79383309, 4809472, 3
rec-482-org,   alice, campbell, 26, ennor crescent, buderim meadows, postmans ridge, 4570, nsw, 19680112, 32, 04 88459982, 8800061, 3
rec-191-dup-0, flynn, passmore, 4, derrington crescent, , leichhardt, 3465, wa, , 24, 03 72356520, 8505206, 9
rec-305-dup-0, mattheo, mantel, 1, bird place, broome vacation village, pymble, 2779, nt, 19770727, , 07 82518387, 5650570, 6
rec-237-org,   rourke, blake, 208, amess place, , toowoomba, 2576, , 19500225, 35, 07 40805758, 6794652, 2
rec-38-org,   jessica, mason, 61, couchman crescent, , beaumaris, 2250, nsw, 19420317, 38, 03 08833493, 3487310, 1
rec-417-dup-0, , godfrey, 5, payne place, , goonellabah, 5233, nsw, , 7, 07 22007554, 1775799, 7
rec-180-dup-0, lachlan, green, 140, la perouse street, racecourse, blacktown, 0860, vic, 19990526, 24, 08 57577940, 6566840, 0
rec-88-org,   luke, nguyen, 56, ovens street, villa 5, bicton, 2283, nsw, 19231114, 39, 07 07039621, 5370692, 2
rec-458-dup-0, julia, paterson, 5, longman street, beswick comm, sandy bay, 2031, nsw, 19940921, , 03 99771804, 5965385, 6
rec-105-org,   dante, krollig, 140, dent place, rocklands, carlingford, 3137, , 19380909, 22, 07 21159243, 3497968, 5
rec-317-dup-0, abbwy, rogan, 11, totterdell street, , wallsend, 5523, qld, 19370217, 23, , 5948751, 6
rec-318-dup-0, tess, , 8, swinden street, , goornong, 3182, nsw, 19581208, 7, 03 73499191, 1464454, 8
rec-307-dup-0, riley, pavi, 11, sugarloaf circuit, summer hill, myrtleford, 3148, qld, 19990712, , 08 32323990, 4156904, 6
rec-127-org,   , clarke, 6, wrixon street, home vale, caulfield north, 2535, vic, 19130729, , 07 88417383, 5726421, 1
rec-264-dup-0, joel, ashwr, 19, burnett street, , port macquarie, 2564, nsw, 19390925, 13, 02 19723724, 5511974, 4
rec-177-org,   jennifer, whallin, 4, longley place, , wooree, 2031, nsw, 19891108, 33, 07 24962147, 5990646, 2
rec-284-org,   daniel, ottens, 30, flanagan street, chittagong, el arish, 4694, sa, 19270709, 28, 04 34409612, 7811783, 2
rec-56-dup-0, daiel, coleman, 104, yantara street, , adamstown, 5251, nsw, 19110401, 23, 04 27242886, 1177319, 2
rec-4-org,   lachlan, priest, 50, mayo street, , moranbah, 4875, act, 19800102, 31, 07 96792375, 4389209, 4
rec-321-dup-0, mattheus, bullock, 107, canopus crescent, , roselands, 2147, wa, 19000609, 27, 02 62030622, 7997670, 1
rec-28-org,   ethan, campbell, 32, archibald street, , rowville, 2204, wa, 19650116, 35, 03 78760017, 1614738, 0
rec-227-dup-0, aidan, bishop, 33, tewksbury circuit, morton park, st georges basin, 4055, wa, 19061126, 30, 07 15186355, 2905641, 5
rec-487-dup-0, chelsea, reid, 4, arkana street, , nowra, 4216, sa, 19090720, , 08 59731819, 7179569, 0
rec-292-org,   richard, nguyen, 13, tumbleton place, , hacketts gully, 3218, , 19110318, 29, 07 09138073, 7966242, 6
rec-227-org,   aidan, bishop, 33, tewksbury circuit, morton park, st georges basin, 4055, wa, 19061026, 30, 07 15186355, 2905641, 5
rec-170-dup-0, talia, tebbutt, 21, woolnoughstreet, boondara, westlake, 2039, sa, 19990608, , 07 61284231, 3962868, 2
rec-121-org,   aurora, berry, 33, julia flynn avenue, euroka, petersham, 3150, vic, , 24, , 3008095, 1
rec-183-org,   caitlin, grosser, 462, mayne street, gummy gully, berrima, 6021, qld, 19470929, 21, 04 86952936, 1270833, 9
rec-433-dup-0, marlet, morrison, 22, smalley circuit, por 187, canterbury, 3197, nsw, , , 03 96809238, 3073743, 8
rec-44-dup-0, bejnamin, white, 67, sambell place, , sefton park, 2112, vic, 19270124, , 03 71368531, 4210107, 8
rec-209-org,   sophie, pignalosa, 5, satchell place, , bacchus marsh, 2141, sa, 19070107, 33, 07 36371959, 2015219, 7
rec-393-org,   , reid, 6, jonsson court, , wye river, 2586, nsw, 19600430, 29, 08 00074182, 6065875, 6
rec-443-org,   james, furze, 11, alabaster street, , corrimal, 2546, qld, 19610530, 34, 03 83862590, 5350952, 7
rec-150-org,   ajay, wheatley, 30, brunswick circuit, , brookfield, 3429, vic, 19611112, 30, 02 66843687, 2329166, 3
rec-376-org,   isabella, diamandou, 23, glenmaggie street, rahan arabians, villawood, 4560, , 19541107, , 02 00624531, 3313803, 0
rec-179-dup-0, james, anwyl, 47, lambrigg street, , bonnyigg, 2604, vic, 19900531, 34, 07 85149386, 5859250, 1
rec-138-org,   isabella, burman, 39, fitzhardinge crescent, wombinoo station, port macquarie, 6330, wa, 19010306, 9, 02 13993904, 7585283, 1
rec-489-dup-0, jade, gillick, 78, jones place, avenal, moranbah, 7149, vic, 19420422, 23, 04 46152761, 9096192, 2
rec-143-org,   nicholas, mewett, 10, , , cremorne, 5126, nsw, 19760616, 30, 08 90217623, 2588094, 4
rec-8-org,   emiily, rocca, 7, crichton crescent, , singleton heights, 4815, nsw, 19491111, 12, 07 79049274, 8418726, 0
rec-107-dup-0, barkly, pascu, 28, harper street, the burrlawangs, narooma, 3016, , 19950514, 30, 07 06225961, 3267887, 4
rec-364-dup-0, bianca, white, 29, earle place, , clareville, 2047, nsw, 19831114, 27, 04 07127468, 4628732, 3
rec-496-org,   gillian, siripong, 15, arabana street, , irymple, 3131, vic, 19471113, 10, 07 41657293, 5710297, 9
rec-217-dup-0, isabella, , 23, golden grove, , blayney, 3995, , 19960808, 37, 04 54370084, 6010859, 4
rec-325-org,   jakob, webb, 16, lamb place, , peregian beach, 4226, nsw, 19420417, 29, 04 61914057, 2114684, 6
rec-398-org,   logan, rogan, 101, mcgrowdie place, champsaur, warriewood, 7030, vic, 19430201, , 07 78871755, 9734091, 3
rec-434-org,   cooper, benger, 14, styx close, , cherrybrook, 2228, qld, 19250416, 31, 02 88946689, 8108950, 6
rec-285-dup-0, konstantinos, thorpe, 40, davitt close, , yarramundi, 6167, vic, 19850208, 28, 07 56764636, 7765510, 8
rec-320-dup-0, jessica, chaptini, 30, reader court, , eaglehawk, 2576, , 19000909, 23, 03 77250274, 6979924, 5
rec-204-org,   elise, bulmeister, 73, wade street, , noble park, 4800, , 19990425, 41, 03 30546792, 7924317, 5
rec-280-dup-0, gabriella, loncgo, 7, shackleton circuit, , campbelltown, 3166, wa, 19160224, 27, 03 05072674, 9831621, 5
rec-91-dup-0, freya, campbzell, 168, allwood street, hopeview, balcatta, 5108, act, 19991101, 25, 04 75788996, 4599599, 2
rec-471-org,   emma, george, 83, jennings street, bodyworks healing centre, st peters, 3555, wa, 19511110, 30, 02 14803315, 5701131, 4
rec-346-org,   maddison, barko, 11, cromwell circuit, meemar, mount evelyn, 3103, vic, 19261109, 32, 03 64700570, 9569168, 7
rec-396-dup-0, georgd, green, 1, anzac park, , kariong, 2821, nsw, , 8, 07 94747020, 2614700, 3
rec-50-org,   chloe, schaller, 102, durack street, unt 3, kincumber, 4557, nsw, 19850529, 26, , 4388842, 3
rec-108-org,   connor, hobson, 23, degraves crescent, , cronulla, 6153, , 19650712, , 03 18585716, 5978189, 7
rec-345-dup-0, lachlan, wolfenden, 37, mackellar crescent, , tent hill upper, 3122, qld, 19210323, 29, 07 25188004, 5387295, 2
rec-258-org,   chloe, baillie, 18, mt warning crescent, palm springs vlge, brighton, 4870, sa, 19440629, 26, , 7885808, 7
rec-165-org,   amber, koziol, 65, mcauliffe court, , bayswater, 2207, nsw, 19380714, 30, 08 32748189, 1102300, 9
rec-201-org,   emiily, burnell, 70, hurley street, yarandoo wing, canley heights, 3201, qld, 19090517, 12, 04 56220886, 6872956, 6
rec-344-dup-0, erin, reid, 603, beddome place, westport, woodcroft, 2464, nsw, 19500120, 31, 03 72777248, 6303175, 9
rec-205-org,   takara, furbow, 21, hilton close, , campsie, 3153, vic, 19911228, , 02 86833767, 7385299, 4
rec-20-org,   teagan, paterson, 17, zwar place, , avoca, 2096, vic, , 24, 03 16391564, 5508493, 7
rec-149-dup-0, meggie, wortmeyer, 15, numeralla street, bonnie doon, floreat, 2283, nsw, 19850831, , , 8459158, 7
rec-476-org,   luke, mcgurk, 2, dashwood retreat, , mount colah, 3199, sa, 19640110, 33, , 3546784, 3
rec-182-dup-0, , den otter, 263, board place, brentwood vlge, salisbury, 4670, nsw, 19801009, , 08 42089341, 8030982, 2
rec-343-org,   lachlan, ciplys, , coniston street, , currambine, 3128, wa, 19870319, 21, 07 70343690, 8721953, 7
rec-188-dup-0, tompy, bishop, 12, bega place, , mosman, 2207, , 19230309, 36, 07 20147266, 6587660, 8
rec-281-org,   taylah, ploughman, 25, leita court, , grenfell, 2870, , 19660710, 37, 02 00789290, 5084909, 1
rec-39-org,   jordan, tregloan, 127, coolibah crescent, , osborne park, 5271, act, 19931011, 23, 04 57190438, 3720623, 3
rec-6-org,   sophie, bowerman, 18, , tillside, castlecrag, 3187, nsw, 19781224, , 07 45452505, 5503862, 2
rec-23-dup-0, kyle, castleman, 33, scantlebury crescent, burnside, newstead, 4006, qld, 19881262, 34, 03 91166692, 6896822, 3
rec-102-dup-0, zac, gogel, 21, darambal street, , maryborough, 4129, nsq, 19551007, , 02 95759879, 4824506, 0
rec-148-org,   takeisha, , 20, preiss place, , stradbroke island, 2267, wa, 19390122, 35, 04 74838719, 8882623, 1
rec-58-dup-0, latham, kuhndt, 103, tewksbury circuit, , gorokan, 4560, vic, 19610114, 27, 03 04679156, 7397871, 0
rec-228-org,   jessica, white, 47, neville place, , sheidow park, 3123, nsw, 19090318, 34, 03 22628387, 6077278, 9
rec-298-org,   hannah, bradshaw, 4, copland drive, , toowoomba, 4211, wa, 19680411, , 08 94198178, 8801998, 4
rec-369-dup-0, shaun, mick, 29, wanaga place, specialist centre, dover gardens, 6005, vic, 19290801, 34, 07 10225652, 6540324, 7
rec-479-dup-0, eloise, beattie, 2, bracker place, st francis village, grenfell, 6054, , 19190703, 27, 03 97255530, 7622946, 8
rec-432-org,   natalia, mcneill, 21, colmer street, , merbein south, , wa, 19161107, 40, 08 72522133, 3349451, 1
rec-15-org,   alannah, herbert, 16, , kimberley land caravan park, bray park, 2210, nsw, 19770925, 8, 07 46711603, 5960979, 2
rec-68-dup-0, iacovo, crossman, 2, allport street, , toowong, 2793, qld, 19550616, 34, 08 12775442, 4565455, 7
rec-252-dup-0, alex, elgeezawy, 11, summerland circuit, berkley lodge, smiths lake, 2666, , 19240317, 32, 07 56935191, 2919394, 3
rec-330-dup-0, connor, linnell, 5, la perouse street, , lindfield, 4500, vic, 19241024, 31, 02 50821010, 7897560, 3
rec-395-dup-0, emiily, maston, 67, gunyan place, , canterbury, 2216, nsw, 19290921, 19, 08 83410628, 2717291, 9
rec-412-org,   imogen, abrahamson, 6, teague street, , port douglas, 6530, qld, 19900619, 32, 04 85137828, 6229981, 1
rec-236-org,   jasmyn, bossley, 12, nakala place, stan-fast, mosman, 4573, , 19430219, 26, 08 02527907, 9888730, 5
rec-187-org,   natasha, dukic, 28, campbell street, roseleigh farms, conder, 4419, , 19010713, , 04 44316590, 7318332, 2
rec-435-dup-0, chelsea, campbell, 13, boswell crescent, , bronte, 0810, nsw, 19460907, 19, , 7062158, 1
rec-390-org,   kiana, liddy, 9, tytherleigh street, craigow, narellan, 4564, qld, 19270210, 22, 03 76898220, 8505871, 6
rec-355-dup-0, daniel, kempe, 12, challinor crescent, glenarrhur, hawthorn, 3082, , 19580609, 9, 07 84990521, 2296145, 1
rec-347-org,   bree, matthews, 3, edmondson street, ocean star villas, springvale south, 3156, nsw, 19380726, 22, 02 90147283, 9014655, 8
rec-69-org,   sarah, webb, 21, , , holsworthy, 2213, sa, 19360710, 9, 08 86546139, 5585966, 8
rec-270-dup-0, ethan, nguyen, 49, hayes cescent, , westmeadows, 4520, qld, 19671027, 34, 03 55289267, 7904924, 6
rec-273-org,   krystin, large, 23, king street, , berkeley vale, 6450, nsw, 19030420, 25, 02 31744653, 7768306, 4
rec-303-org,   samantha, cowell, 82, darcy close, , ingham, 6052, vic, 19580305, 40, 04 30429562, 6383601, 6
rec-480-dup-0, keelin, weller, , antill street, winton, north turramurra, 4075, qld, 19360107, , 04 10772562, 8348899, 9
rec-85-dup-0, tai, wapper, 21, bougainville street, , edithvale, 2680, wa, 19020330, 28, 07 25072921, 8789664, 0
rec-485-org,   heath, sengpiel, 32, angophora street, tall pines, oyster bay, 3153, vic, 19960425, 36, 03 80478045, 9831024, 8
rec-377-dup-0, nicholas, millar, , maribyrnong avenue, , deniliquin, 2871, qld, 19040411, 19, 04 44052050, 7067383, 6
rec-53-dup-0, tayla, noble, 127, jardine sreet, knox retirement village, fig tree pocket, 3555, nsw, 19740515, 27, 08 34411111, 3586588, 7
rec-416-org,   fraser, blowes, 3, boolimba crescent, bibbenluke, willetton, 2034, vic, 19801217, , 04 46233746, 1501617, 6
rec-205-dup-0, takara, furbow, 21, hilton close, , cammpsie, 3153, vic, 19911228, , 02 86833767, 7385299, 4
rec-40-org,   felicity, britten, 7, vasey crescent, , arundel, 2602, nsw, 19360207, 34, 03 03025679, 5875545, 1
rec-498-org,   mia, pichugin, 4, mugglestone place, , sherwood, 3218, nsw, 19360225, 24, 04 16258333, 3401985, 6
rec-114-dup-0, caitlin, frolow, 1, luckins place, rosedale, gooneolabah, 2212, vic, 19091129, 23, 02 03651789, 9949082, 1
rec-290-dup-0, chloe, goldsworthy, 20, cowan street, , ingleburn, 2047, nsw, 19786022, 7, 07 79383309, 4809472, 3
rec-424-dup-0, alexander, petersen, 114, macpherson street, , spotswood, 2144, nsw, 19901118, , 03 09474879, 7467718, 4
rec-248-org,   christopher, sherriff, 73, hervey place, , elizabeth park, 3113, sa, 19970430, , 03 70958544, 3527332, 3
rec-20-dup-0, teagan, paterson, 17, zwar place, , avoca, 2096, vic, , 24, 03 16391564, 5508496, 7
rec-474-dup-0, sophie, morrison, 4, , , deagon, 3196, sa, 19311107, 13, , 4446483, 5
rec-160-org,   henry, lowe, 45, , sectn 6 crown allotment, cremorne, 3777, tas, 19421124, , , 5029098, 3
rec-83-org,   ethan, aggarwal, 21, knoke avenue, table mountain, oak flats, 2260, qld, 19841010, 21, 07 16181556, 1551460, 8
rec-337-org,   jackson, white, 32, gillespie street, berkeley village, camp hill, 5255, wa, 19920805, 27, 02 02660413, 3508010, 0
rec-137-org,   , green, 82, luehmann street, connoisseur quarterhorses, invermay, 3121, , 19980803, , 04 18596614, 7264625, 4
rec-289-org,   luke, iacopetta, 9, , harlyn, rosewater, 3216, vic, , 29, 03 46875388, 4122388, 5
rec-312-dup-0, joel, teague, 11, launcesron street, shamrock vale, ryde, 4034, nsw, , , 02 47310631, 6779679, 1
rec-94-org,   petreece, burgar, 14, castleton crescent, , oakleigh, 4217, sa, 19950705, 29, , 1550509, 2
rec-13-dup-0, michael, gascogne, 3, fred lane crescent, , hillman, 3044, nsw, 19160808, , 03 31581723, 2525089, 0
rec-247-org,   nicholas, kloubek, 52, holden place, , chinchilla, 2033, vic, , 28, 02 26512731, 5500498, 7
rec-371-dup-0, madeline, leslie, 15, biddell place, kinselmac, little grove, 6005, vic, 19610618, 27, 02 67819126, 6224288, 8
rec-219-dup-0, hayden, klabder, 68, meyers place, , norwood, 2150, sa, 19180417, 28, 04 23231593, 5698382, 9
rec-170-org,   talia, tebbutt, 21, woolnough street, boondara, westlake, 2039, sa, 19990608, , 07 61284231, 3962868, 2
rec-405-dup-0, nathan, paterson, 3, moulden court, professional centre, bondi junction, 2765, tas, 19930405, 9, 07 36195523, 4220859, 1
rec-441-dup-0, oscar, paterson, 4, endeavour street, marrivale, marsfield, 5108, nsw, 19360709, , 04 75857574, 3148598, 0
rec-460-dup-0, zaoi, tennent, 64, badenoch crescent, casuarina village, craigie, 4109, , 19070119, , 04 65475777, 3168316, 0
rec-74-org,   zachary, mcgregor, 459, victory place, , forrestfield, 3925, wa, 19760117, 35, 03 79529551, 1594008, 7
rec-59-dup-0, james, carbone, 67, covington crescent, , malvern east, 2114, nsw, 19260828, 24, 04 68298638, 4475197, 5
rec-454-dup-0, peter, drinkell, 3, macalister crescent, , clayton, 2905, nsw, 19110419, 21, , 5250049, 1
rec-473-org,   lauren, ryan, 12, gurrang avenue, lambrook, geelong west, 4216, vic, 19120819, 19, 04 04216377, 4442314, 0
rec-323-org,   megan, artis, 17, o'connell street, dianella masonic village (cnr cornwell s, geraldton, 4074, sa, 19850211, 37, 03 40913694, 8742028, 4
rec-369-org,   shaun, micke, 29, wanaga place, specialist centre, dover gardens, 6005, vic, 19290801, 34, 07 10225652, 6540324, 7
rec-404-dup-0, jasmine, green, 6, ashburner street, wealdstone, marsfield, 2263, vic, 19980310, 25, 04 21905586, 8151669, 6
rec-293-org,   oscar, stanley, 3, keverstone circuit, flt 2a, glenwood, 5571, , 19360429, 29, 04 13508644, 7371241, 3
rec-475-org,   amy, bovill, 3, moncrieff street, , mount pelion, 4800, vic, 19621117, 28, 08 58912769, 6799120, 8
rec-455-dup-0, lachlan, mate, 64, warnerplace, , castlemaine, 2230, wa, 19411215, , 02 72065503, 7784437, 4
rec-181-dup-0, kirra, hoger, 3, badenoch crescent, , beachmere, 2652, , 19090511, 34, 08 08217732, 9108446, 4
