rec_id, given_name, surname, street_number, address_1, address_2, suburb, postcode, state, date_of_birth, age, phone_number, soc_sec_id, blocking_number
rec-1198-org,   amber, petersen, 22, hoseason street, , springwood, 4053, nsw, 19930824, 25, 04 87514099, 4986723, 3
rec-134-org,   harry, lutz, 8, oliver street, henry kemball village, wynyard, 6156, vic, 19790828, 25, 03 03677147, 6727508, 3
rec-93-org,   jessica, white, 22, ainsworth street, rockview, campbellfield, 4034, vic, 19840306, 32, 04 26034965, 1999796, 6
rec-3347-org,   georgia, hamdan, 6, wills street, , williamstown, 2079, nsw, 19540512, 39, 03 70013806, 7690627, 8
rec-1996-dup-0, angus, , 26, fred williams crescent, mylo house hostel, mooroolbark, 4124, vic, , 34, 03 00268127, 3145734, 3
rec-295-org,   jackson, , 1, tate street, old post office, mepunga, 2325, , 19630126, 22, 02 43481964, 9385727, 7
rec-1616-org,   alana, reid, 349, waite street, , auburn, 2164, nsw, 19170821, 26, 08 31950513, 1970655, 9
rec-1022-org,   ned, blowes, 13, simon place, malsah, mcmahons point, 6417, nsw, 19480426, 9, 03 24667977, 9712942, 0
rec-2806-dup-0, ossie, mcneill, 18, fihelly stfeet, apt 710, tweed heads south, 3125, nsw, 19031216, 30, 02 94448784, 1733544, 7
rec-2553-dup-2, daniel, campbmell, 10, cordeaux street, , menindee, 4680, nsw, 19859218, 38, 08 79891843, 5212288, 8
rec-971-org,   larissa, white, 7, wakefield garden, retirement village, picnic point, 6018, tas, 19650407, , 03 77772546, 1925595, 2
rec-1597-org,   olivia, fitisemanu, 16, wangara street, kilfeacle, summer hill, 3103, nsw, 19610201, , 08 33176824, 9021227, 0
rec-544-dup-0, oscar, fotopoulos, 16, antill street, wandin e reserve, casino, 3690, vic, 19420319, 12, 08 19038274, 1800205, 0
rec-675-dup-1, lily, boutchard, 2, jeffcott place, , lang lang, 4870, wa, 19341202, 9, 02 97405578, 2883682, 1
rec-1057-org,   georgia, bullock, 39, mckail crescent, golden ponds resort, burwood, 3170, vic, 19410801, 33, 07 65368188, 2167401, 9
rec-1835-org,   joel, thorpe, 22, shackleton circuit, , kardinya, 2905, vic, 19030108, 25, 07 62700091, 6520138, 3
rec-2768-org,   ethan, edson, 1, fison street, , narellan vale, 3820, qld, 19310623, , 02 00381538, 1582021, 0
rec-167-org,   elly, beattie, 6, fawkner street, , innaloo, 3162, qld, 19220310, 9, 02 49332411, 3546141, 3
rec-1344-org,   jared, chandler, 242, de graaff street, redhill, moura, 2160, wa, , , 04 26613413, 9049856, 3
rec-3613-org,   emiily, ditty, 14, lyttleton crescent, , berwick, 4519, vic, 19901013, , 04 30488722, 8142197, 3
rec-2459-org,   barnaby, white, 253, boult place, , kardinya, 2145, vic, , , 04 90562470, 4914434, 1
rec-1082-org,   vanessa, shepherd, 30, , , campsie, 4507, vic, 19630302, 28, 03 87346080, 7504025, 5
rec-3265-org,   cooper, bjorksten, 12, clarey crescent, , the rock, 2747, qld, 19001209, 33, 03 36942685, 3822595, 5
rec-48-dup-0, charlotte, caire, 3, haines street, , winmaoee, 2731, vic, 19140613, 28, 03 20920178, 6360113, 3
rec-1860-dup-2, tara, morrison, 6, shannoan crcuit, river mews, narre warren north, 6025, nsw, 19150926, 28, 07 92541377, 2774459, 4
rec-3506-dup-1, emiyivy, toms, 85, bromley street, , mill park, 5022, nsw, 19320109, 8, , 7512726, 1
rec-3160-org,   lucy, moubarak, 16, couvreur street, braemore, toorak, 2280, nsw, 19760321, 30, , 1889646, 3
rec-17-org,   william, campbell, 164, , , leongatha, 2120, , 19461217, 35, 08 53006199, 8548953, 5
rec-316-org,   cameron, jolly, 24, tamar street, , cloverdale, 2430, , 19200202, , 07 58980823, 4177622, 8
rec-3119-org,   aidan, crook, 3, boniwell street, , bowral, 3152, sa, 19850408, 25, 04 76148805, 3146079, 6
rec-3699-dup-1, dylan, trenchard, 26, jasper close, , winstons hills, 3188, vic, , 82, 08 19620684, 1329695, 4
rec-2807-org,   ruby, reid, 66, julia flynn avenue, , denistone east, 2452, nsw, 19201118, 29, 02 14852927, 7943657, 7
rec-1373-org,   jennifer, hendricks, 23, bunda street, , mullumbimby, 3114, wa, 19471122, 28, 04 06821074, 4065992, 6
rec-2245-org,   isabella, cureton, 16, huelin circuit, keanor, palmerston, 3199, , 19600312, 40, 08 17916087, 8140777, 0
rec-2659-dup-1, charlie, george, 17, jinka street, argyle, coffs hwrbour, 4477, wa, 19330826, , 04 90992222, 4466049, 5
rec-1364-dup-1, ilgen, lauren, 22, russell drive, flr 5 john flynn medical centre, kulwin, , nsw, 19461226, , 08 04039925, 3928508, 9
rec-2847-org,   jackson, white, 59, banks street, swans feather, cooranbong, 4626, vic, 19740426, 34, 04 47895742, 9174882, 2
rec-1134-org,   anastasia, purdey, 160, barlow street, , toodyay, 2311, nsw, 19850425, 32, 04 86334237, 4028430, 8
rec-3003-org,   james, mccarthy, 102, harrington circuit, , kilmore, 3082, sa, , , 03 13099913, 2110808, 7
rec-149-org,   devan, mcgregor, 70, molloy crescent, , eatons hill, 6021, vic, 19730426, 11, 02 59491342, 5983159, 0
rec-2550-org,   lucy, lowe, 24, hindle place, , orford, 2117, vic, 19130226, 34, 02 69071961, 6149074, 6
rec-843-dup-1, olizer, haeusler, 118, namatjira drive, , rye, 3429, nsw, 19221020, , 08 49718567, 9865424, 7
rec-1675-org,   reeve, lock, 15, , , helena valley, 3282, qld, 19391030, 36, 08 02056224, 7226174, 1
rec-3863-org,   lachlan, , 140, noel ryan garden, buderim private hsptl diagnostic centre, windsor, 6158, nsw, , 32, 02 09599248, 1814393, 5
rec-1188-dup-0, nikki, geue, , cromwell crcuit, , toowooba, 2205, qld, 19000311, , 04 06575876, 1320937, 9
rec-337-org,   daniel, varcoe, 43, abercrombie circuit, millbrook, yarraville, 4730, nsw, 19540619, , 02 26699845, 4804850, 9
rec-3556-org,   portia, quilliam, 81, northmore crescent, , tweed heads, 2093, nsw, 19041015, 34, 07 73585894, 7931620, 3
rec-2985-dup-0, morgan, clisby, 25, kallaroo road, , ascot vale, 2246, vic, 19430404, 19, 04 18998000, 8272236, 6
rec-2559-org,   jesse, marlow, 4, wisdom place, , ridleyton, 2160, nsw, 19621209, 35, 07 56777913, 2416899, 4
rec-1372-org,   charlotte, stumann, 1, doolette place, , burwood east, 6059, nsw, 19241116, 29, 07 33336247, 1796052, 8
rec-339-org,   marcus, george, 15, hacking crescent, , hawthorn, , nsw, 19750511, 33, 07 80982556, 9191552, 2
rec-3412-dup-1, nikki, fear, 241, freda bennett circuit, , port macquarie, 2650, act, 19090725, , 03 47409814, 2518803, 6
rec-3263-org,   bailee, campbell, 9, robinson street, , nunawading, 3199, nsw, 19530928, 37, 07 29280686, 9265626, 7
rec-3585-org,   zac, rybarczyk, 48, blaxland crescent, , coffs harbour, 5161, nsw, 19531224, 36, 08 22832659, 4404373, 9
rec-1407-org,   xavier, pascoe, 52, bambridge street, bungaba, wilson, 3040, qld, 19481004, 29, 02 42298140, 6863257, 0
rec-1149-org,   michael, clarke, 41, lloyd place, giniderra, launching place, , sa, 19710531, 35, 03 69437340, 4197172, 6
rec-2766-org,   luke, szalai, 164, chataway crescent, st francis vlge, deer park, 3337, qld, 19240514, 39, 07 11032710, 4006067, 5
rec-2217-org,   lachlan-john, wilkins, 13, roughsey place, , wilson, 2062, nsw, 19040324, 37, , 3920623, 2
rec-196-org,   abbey, mcneill, 1178, twelve trees crescent, , marrara, 6102, vic, 19100923, , 03 17135415, 1996606, 5
rec-2669-org,   caleb, crouch, 2593, givens street, , shoalwater, 2107, , , 37, 07 60464141, 8051381, 8
rec-604-org,   morgan, stubbs, 6, louat place, port 44, eastwood, 4020, nsw, 19530721, , 02 45165239, 8021499, 1
rec-1025-org,   liam, clarke, 153, tompson street, radcliff est, malvern east, 2505, wa, 19031115, 9, 03 27850074, 7351140, 8
rec-2225-dup-0, carlota, reid, 16, fizelle place, mt forrest, penshurst, 3038, nsw, 19341017, 20, 08 29462651, 3778702, 6
rec-1984-dup-3, mattheo, holme, 24, withnelldckrcuit, condavale, toowoomba, 3094, sa, 19211111, , 07 43313295, 1523857, 7
rec-1040-dup-0, alexandra, longman, 3, gladstone street, bosmit, wanniassa, 3929, nsw, 19651112, 36, 07 59355195, 1242667, 6
rec-1605-org,   alana, , 91, nangor street, greenbank garden, briar hill, 6108, tas, 19001123, , 07 25523394, 1503813, 7
rec-1766-org,   emiily, walch, 26, aldcorn place, , coolbellup, 6056, qld, 19291229, 28, 07 08376059, 4844271, 2
rec-361-org,   ethan, riddoch, 118, helen mayo crescent, , hurstville south, 3121, vic, 19110418, 33, 03 28631384, 3174596, 9
rec-2992-org,   ebony, merenda, 52, gamor street, kimberley, springvale south, 3131, vic, 19670422, 19, , 3436313, 8
rec-1771-org,   georgia, meadows, 9, pinkerton circuit, , carina heights, 4355, wa, 19051216, 29, , 5759472, 4
rec-3609-org,   matisse, ryan, 5, cockle street, lansdowne, padstow, 3225, vic, 19080229, 34, , 4268815, 9
rec-2030-org,   harry, nguyen, 6, temperley street, , bassendean, 4508, nsw, 19370920, , 02 28667153, 7708482, 5
rec-1791-org,   kieren, robson, 24, edlington street, , preston, 6535, nsw, 19240614, 32, 03 99251391, 4404385, 2
rec-3833-org,   harrison, webb, 4, pinkerton circuit, , east maitland, 2665, vic, 19790508, , 02 06641150, 3153958, 5
rec-485-dup-4, mason, kye, 250, want place, rowethorpe, northbridge, 3315, qld, 19000325, 29, 04 21267987, 1265265, 6
rec-1052-org,   saara, povey, 8, castley circuit, oriel, berwick, 2650, qld, 19881217, 13, 04 14629270, 4343597, 4
rec-2370-org,   tiarna, de michele, 42, , , albany creek, 4880, vic, 19510523, , 02 36535425, 1596474, 0
rec-2172-dup-2, naomi, campbell, 158, coxen street, , burleigh heads, 2436, wa, 19900213, , 08 28389595, 4584279, 6
rec-3666-dup-3, abbey, manson, 2, mathison place, walda, orelia, 4217, tass, 19311205, , 08 19895611, 7828074, 7
rec-883-dup-0, kobe, mils, , federal highway, , lennox head, 5152, vic, 19950911, , 02 99328308, 1836488, 4
rec-925-org,   thomas, white, 25, macgregor street, , clarence park, 3131, , 19211103, 34, 08 64552945, 6735383, 4
rec-3953-dup-0, rake, ella, 26, bonython street, , amphitheatre, 5046, qld, 19230210, , 04 44335719, 8391943, 2
rec-3892-org,   amber, steed, 15, atherton street, lower flat, box hill south, 3078, qld, 19870505, 25, 04 72854224, 1978077, 5
rec-3081-org,   caitlin, miles, 121, middleton circuit, , bacchus marsh, 3194, sa, , 9, 03 46537737, 8051418, 3
rec-2598-org,   sara, warneke, 32, kilburn close, , frankston, 5018, , , , 02 36304654, 5309721, 8
rec-887-org,   georgia, baohm, 242, scantlebury crescent, , toorak, 2041, qld, 19291202, 27, 08 73455904, 6309824, 9
rec-175-org,   bailey, burnell, 3, caldwell street, , balwyn north, 5085, nsw, 19580722, 39, 04 91557939, 6947635, 9
rec-3481-org,   briley, charman, 60, cassinia street, , toorak, 4350, , 19100804, 27, 03 80758768, 7917693, 9
rec-2858-org,   georgia, leonardi, 33, wheadon street, , maryborough, 2500, qld, 19770202, , 07 35717385, 5205572, 9
rec-1074-org,   jackson, campbell, 188, sewell place, , spearwood, 3977, qld, 19660522, 29, 08 87772536, 7873929, 9
rec-1048-org,   nathan, , 31, callister crescent, , beecroft, 6162, qld, 19120824, 36, 02 01031509, 4472589, 8
rec-1786-org,   alia, stanley, 7, bingham circuit, thuruna, geelong west, 2233, wa, 19860215, , 03 34905072, 9535674, 9
rec-3077-org,   jed, miles, 11, boult place, , st kilda, 2259, vic, 19080524, , 08 76845103, 6409190, 4
rec-2209-org,   cooper, judkins, 3, brid place, , nairne, 2046, nsw, 19731111, 27, 04 03319133, 9079112, 6
rec-679-org,   sean, stemper, 14, bayly place, toolebewong farm, artarmon, 6725, qld, 19710212, 31, 04 75189215, 6653135, 9
rec-401-org,   olivia, scheepens, 31, templeton street, , athelstone, 4285, wa, 19631025, 19, 04 90551990, 6567382, 0
rec-43-dup-0, katelyn, mcphie, 24, stewartcrescent, , ryde, 2350, nsw, , 27, 03 22211165, 3025015, 0
rec-3425-org,   lucy, paterson, 28, ainsworth street, , belconnen, 5162, sa, 19410521, 33, 02 46616803, 7777211, 8
rec-1582-dup-3, jack, broadby, 6, , , summer hill, 3021, nsw, 19890301, , 02 12070111, 5240251, 7
rec-3419-org,   scott, morcom, 53, bollard street, , moama, 2443, wa, 19360529, , 03 53339389, 4100238, 9
rec-1129-org,   ella, nguyen, 46, wylie street, , north rocks, 6151, vic, 19631003, 22, 08 94697005, 1861126, 1
rec-2061-dup-1, ella, wooleh, 54, foveaux street, , mayfield, 3350, qld, 19640301, 34, , 1638828, 4
rec-2595-org,   emiily, beattie, 239, fred lane crescent, , malvern east, 2110, , , 23, 02 59407968, 7454756, 6
rec-3699-dup-3, trenchard, dylan, 26, jasper close, , winston hills, 3188, vic, , 28, 08 19620684, 1329695, 4
rec-3666-dup-1, abbey, manson, 2, mathisn pace, walea, orelia, 4217, tas, 19311205, , 08 19895611, 7828074, 7
rec-1600-org,   tara, wooley, 20, norris street, pine hill, northbridge, 3195, qld, , 23, 02 23187872, 3214102, 5
rec-2186-dup-0, nicholas, gowling, 52, hambidge crescent, , cowra, 2630, qjd, , , 08 12750145, 5567419, 1
rec-104-org,   wilson, matthews, 4, candlebark close, arkaba, gleneagle, 6220, sa, 19820116, 26, 04 99959535, 1266610, 3
rec-1733-org,   tristan, lock, 17, leahy close, , bossley park, 3066, qld, 19801207, 30, 03 85059641, 4371289, 5
rec-1474-org,   charlotte, white, 44, sexton street, , diggers rest, 5161, wa, 19740107, 29, 03 12885486, 2605031, 7
rec-1076-dup-1, kiaa, , 20, baldwin drive, , dartmoor, 7150, qld, 19971004, 28, 02 44722842, 8212657, 5
rec-2613-org,   summer, kingsley, 111, achernar close, glenavon, glenmore park, 3195, vic, 19491127, 19, 07 42382273, 9609168, 5
rec-513-org,   eliza, mcbryde, 30, corlette crescent, , atwell, 0850, sa, 19140914, 22, 03 61544799, 9886740, 7
rec-3087-dup-1, joshua, sule, 11, hindmarsh drive, , landsborough, 2099, wa, 19450505, 31, 03 76630660, 2382413, 8
rec-3669-org,   samuel, green, 6, perry drive, perry park hostel, birmingham gardens, 5042, sa, 19590426, , 08 45641812, 6850809, 2
rec-3196-org,   reece, clarke, 9, theodore street, centennial glen, sherwood, 4032, qld, 19471117, 35, 08 27512196, 2247044, 8
rec-1858-org,   benjamin, morrison, 7, barrington crescent, , moe, 6004, , , 23, 07 75838378, 3910663, 8
rec-1109-org,   ryan, exell, 626, maynard street, , gresford, 6018, nsw, , 36, 04 96535996, 3922796, 5
rec-708-org,   peter, nguyen, 3, springvale drive, , downer, 3286, nsw, 19390314, , 03 61014708, 3696056, 4
rec-2203-org,   zoe, laing, 40, holyman street, st francis vlge, mount pleasant, 3216, nsw, 19310612, , 03 97225974, 3433541, 3
rec-3041-dup-2, chloe, cronshabw, 35, postle circuit, , atwell, 3703, sa, 19410122, 22, 02 06771985, 1464684, 9
rec-893-dup-0, brielle, baillie, 35, macgregorpstreet, , hendra, 3660, tas, 19417024, 34, 08 77646676, 7597818, 0
rec-1686-org,   jack, mcvilly, 12, langridge street, carisbrook, christies beach, 2754, vic, 19320205, 33, 08 68942609, 5624643, 0
rec-1330-org,   zara, clarke, 47, greenough circuit, mater professional centre, bunbury, 3844, vic, , , 04 36497451, 5243798, 9
rec-1158-org,   daniel, ryan, 112, galmarra street, , barmera, 2477, qld, 19381208, 35, 02 50896812, 6385803, 8
rec-3153-dup-1, jayden, blackell, 15, wyola place, , newstead, 4061, sa, , 25, 03 00702016, 9524634, 9
rec-846-org,   rachel, laverty, 22, jardine street, riverside park, , 4006, vic, 19100414, 24, 04 41151297, 7368730, 6
rec-1409-org,   adam, caire, 11, , , taigum, 3030, wa, 19410706, 31, 02 32657901, 5419220, 6
rec-3366-dup-0, lombardi, matthew, 180, banjine street, ra 939, kogarah, 4655, qld, 19340310, 32, 02 13748143, 3430329, 4
rec-760-org,   madeleine, markowski, 55, salsola street, , clarkson, 3555, wa, 19900620, 36, 04 72464162, 4720334, 7
rec-816-org,   william, hyland, 2, noongale court, , ashgrove, 3029, nsw, 19700215, 23, 02 11374678, 7082158, 9
rec-2211-org,   stephanie, teague, 1, apperly close, , salt ash, 4118, nsw, 19871203, 36, 07 35719980, 4254468, 5
rec-1594-org,   madison, kowald, 24, william webb drive, , raymond island, 3190, nt, 19410512, , 03 28721127, 4884321, 4
rec-297-org,   ethan, mercorella, 84, easterbrook place, , hillside, 5251, wa, 19541025, 22, 07 32510256, 2521670, 2
rec-3306-org,   ajay, alderman, 16, petre place, , somerton park, 0820, wa, 19510612, 27, 03 84346324, 5012025, 2
rec-3562-org,   chelsea, clarke, 11, alpen street, , moss vale, 4350, , 19110816, 30, 07 09825443, 2610301, 6
rec-3874-org,   , butt, 14, learmonth drive, , wubin, 3131, vic, 19041206, 28, 04 52560888, 7606468, 6
rec-3465-org,   sara, needham, 4, bollard street, bondura, frankston, 2681, qld, 19470809, 12, 02 43741903, 6718725, 8
rec-3255-dup-0, , leslie, 06, endeavour street, villa 3, bassendean, 7250, nsw, 19981116, 28, 07 89139766, 6698690, 1
rec-766-org,   joshua, petersen, 1, phillip avenue, oberne park, blacktown, 2304, vic, 19111220, , 02 44118508, 2354499, 0
rec-2906-org,   samantha, belperio, 17, plummer street, goomaram, ewingsdale, 2007, sa, 19630408, 28, , 3580035, 3
rec-1631-dup-0, emma, sindiic, 25, baracchi crescent, sugden glen, mount nelson, 2428, wa, 19570313, 27, 07 22493434, 8066822, 0
rec-915-org,   william, clarke, 39, goldner circuit, , armidale, 6108, , , 11, 02 31008414, 9649708, 7
rec-2353-org,   esme, green, 72, nullagine street, , tighes hill, 2217, qld, 19730428, 26, 04 84253696, 3255329, 5
rec-2-dup-0, yasmin, coleman, 87, karri steeet, , ballan, 2284, wa, , 24, 08 41954260, 9640343, 4
rec-1479-org,   jackson, waterfall, 202, maddock place, , glenning valley, 2030, nsw, 19201206, 28, 08 86967406, 7487435, 0
rec-3353-dup-1, lauren, ljostad, 13, theodore street, , peakhurst, 7350, , 19868030, 25, 08 93359925, 6901519, 5
rec-1281-dup-0, libvy, blake, 4, handasyde street, , ascot, 3029, qld, 19310107, 31, 03 77168765, 7309455, 0
rec-2829-org,   bayden, went, 67, nullagine street, , cronulla, 2870, sa, 19351116, 37, 07 57751042, 6893667, 7
rec-2251-org,   sophie, gerritsen, 203, moonbi crescent, cliffreen, wallan, 3139, vic, 19901028, 28, 04 90213941, 9645830, 3
rec-1105-org,   jackson, ryan, 54, lingiari court, , tumbarumba, 4127, , , 21, 03 39339002, 2468291, 2
rec-1070-dup-0, laetitia, campbell, 2, garrick street, , scarborough, 3195, qld, 19531024, 25, 07 56337230, 3343312, 8
rec-3401-dup-1, logan, bozs, 7, spoffort hstreet, , harbord, 2430, qld, 19620103, 31, 02 30385350, 3985166, 2
rec-2165-org,   , boyle, 3, abercorn crescent, , waverley, 7321, qld, , 34, 04 17578965, 6988765, 5
rec-1538-org,   alexandra, godfrey, 192, macdonald place, grammar school, figtree, 2283, vic, 19700423, 31, 07 32065647, 6470620, 2
rec-612-org,   holly, wastell, 35, angas street, , williamstown, 2285, tas, 19150918, 30, 07 25693326, 5897243, 6
rec-1577-org,   kyle, beattie, 148, mcluckie crescent, , annandale, 3221, vic, 19460302, 29, 03 78453442, 1538489, 6
rec-131-org,   blayke, lemke, 5, , , elwood, 6151, qld, 19330515, 31, 04 16733447, 7581765, 6
rec-2407-org,   hanna, filce, 14, currong street, , ettalong, 3043, nsw, 19771204, 33, 04 86985412, 1910714, 4
rec-2722-org,   bianca, lovelock, 20, howitt street, gilgowie jacks, lindfield, 2753, nsw, 19530826, 29, 08 21927378, 4729676, 7
rec-1871-org,   jordan, burtenshaw, 7, clement place, , glengarry, 2137, tas, 19260805, 22, 04 93502878, 4192713, 7
rec-2125-org,   sophie, okolski, 4, noel ryan garden, , creswick, 4455, wa, 19581025, 34, 03 27401956, 1043642, 2
rec-1219-org,   mitchell, chigros, 7, , delcmbe hgts, sunshine beach, 4650, tas, 19520827, 29, 03 82189341, 5647295, 3
rec-1053-org,   melinda, blackwell, 7, kilburn close, idle hours, ballarat, 2421, nsw, 19780619, , 07 26590123, 4676345, 2
rec-1702-org,   kyah, tinsley, 27, mcilveen place, , boondall, 5048, qld, 19191128, 33, 08 10116882, 8256103, 6
rec-1981-org,   alexander, george, 21, zadow place, the villas north, kirwan, 3971, nsw, 19760223, 25, 07 59508644, 9224133, 1
rec-2923-org,   joshua, nguyen, 41, st john crescent, , bulimba, 2535, sa, 19000504, 25, 07 25984206, 5558753, 7
rec-2068-org,   hattie, noble, 43, sundew crescent, , wahroonga, 4670, nsw, 19850916, , 04 33674895, 4280047, 0
rec-1624-dup-1, alwx, webb, 20, kidman close, , lilydae, 2075, vic, 19220318, 30, 08 24677087, 9681761, 4
rec-3957-org,   darcy, hanna, 29, mcmillan crescent, , carnegie, 5118, , , 9, 04 83584413, 4974285, 0
rec-3621-org,   jackson, morrison, 7, pambula street, , brunswick west, 2515, nsw, 19171106, 31, 02 16537010, 5440253, 7
rec-1188-dup-1, nikki, geue, , cromwell circuit, , toowomba, 2205, qld, 19000311, , 04 06575876, 1320973, 9
rec-463-org,   christian, guymer, 5, pollock street, , kimba, 6210, vic, , , 03 94729542, 2440666, 1
rec-1802-dup-1, amy, sellmann, 7894, clift crescent, , daylesford, 6060, nsw, 19060430, , 03 04345047, 7799911, 6
rec-2623-org,   stelio, goode, 61, lynch street, , terrigal, 2317, vic, 19910703, , 03 36386016, 5643253, 3
rec-3230-dup-1, cooper, scarce, 62, lyall crescent, villa 5, rose bay, 4652, tas, 19760118, , 04 35078102, 3100008, 6
rec-533-org,   ella, green, 1, garrick street, , robina, 5098, qld, 19520218, 26, 07 91652309, 4340572, 9
rec-905-org,   sophie, campbell, 1, mellor circuit, , windsor, 6060, , 19750723, , 08 85077656, 7847989, 7
rec-461-org,   shenae, collier, 11, eyre street, coolibah, forest hill, 2540, , 19310926, 29, 04 00833768, 9074720, 8
rec-915-dup-2, william, clarke, 34, goldner circuit, , armidle, 6108, , , 11, 02 31008414, 9649708, 7
rec-1229-org,   harrison, seib, 50, millhouse crescent, , auburn, 2121, nsw, 19810718, 35, 04 42508867, 6349118, 5
rec-3537-org,   alexandra, , 19, moyes crescent, , thornlands, 7109, qld, 19791031, 23, 04 57783311, 7922818, 9
rec-341-org,   connor, mccarthy, 29, proctor street, locn 10045, matraville, 3075, vic, 19120118, 30, 02 95183218, 9701594, 7
rec-3705-org,   , osterman, 13, springvale drive, , campsie, 3044, vic, 19220513, , 02 75007356, 9878724, 1
rec-1549-org,   connor, white, 8, mueller street, , woolgoolga, 2454, vic, 19631103, 26, 03 55789264, 8408709, 9
rec-2620-org,   joel, meaney, 23, mcinnes street, lee valley, mansfield, 3070, vic, 19720425, , 08 66297289, 6203423, 7
rec-1351-org,   ashleigh, jeffries, 301, , , mount riverview, 4870, vic, 19301116, 35, 02 70304733, 5997455, 6
rec-1288-org,   jordan, morcom, 5, clarke street, , coonawarra, 2071, vic, 19490709, , 08 48797248, 2570604, 7
rec-1862-org,   layla, ziersch, 64, hope street, goolwa cottage, lennox head, 2300, nsw, 19980606, , 08 55480881, 6921338, 5
rec-3236-org,   finlay, tims, 18, mchenry street, , ringwood east, 3058, sa, , 32, 02 45797372, 6193323, 7
rec-3620-org,   natalia, vaccaro, 186, mchugh street, , mullaloo, 2602, qld, , , 08 55306422, 4289965, 2
rec-1008-org,   jye, dixon, 52, burdett crescent, north road, laurieton, 4053, nsw, 19341114, 29, 08 73079347, 3030408, 8
rec-2031-org,   john-paul, harrington, 5, hammett place, , bridgewater, 2600, wa, 19231122, 27, 02 93479666, 9679812, 6
rec-3533-org,   jacob, colquhoun, 11, chauvel circle, , cranbourne north, 6025, qld, 19510929, , 04 06623999, 3230231, 1
rec-1314-org,   grace, sprogis, 5, bokhara circuit, folscoit, yerrinbool, 2650, qld, 19820322, 36, 07 86273887, 7136654, 7
rec-1075-dup-1, olivia, schuster, 83, , corcoran, ivanhoe, 4221, nsw, , 27, 02 63658655, 1474200, 3
rec-2460-org,   keeley, ryan, 16, bamir square, glen rock, toowoomba, 3136, , 19530103, 33, 03 30491353, 3295486, 1
rec-1283-org,   katie, howie, 716, mirrabucca crescent, , west lakes, 2340, sa, 19110918, 28, 04 94961787, 1761232, 3
rec-570-org,   alessia, campbell, 40, needham place, , bull creek, 2586, vic, 19210927, 34, 07 14897033, 5251264, 6
rec-1437-org,   kirra, baillie, 1, monkman street, , midland, 2871, vic, 19851211, , 03 19021203, 8797191, 9
rec-793-org,   cameron, moody, 30, marrett street, belbee, kiewa, 4350, nsw, 19791224, 31, 07 80562752, 2554261, 9
rec-441-dup-0, rachael, shepherd, 21, fairbridge crescent, kirkcaldy, booragul, 5244, , 19031022, 28, 08 14783002, 4216208, 4
rec-1982-org,   april, hope, 8, heagney crescent, , balhannah, 3206, vic, 19370809, 30, 07 92988022, 1116642, 1
rec-2082-org,   emiily, wardle, 120, heidelberg street, , artarmon, 2797, vic, 19891001, 31, 03 07230665, 3668245, 6
rec-3515-org,   alisa, kountourogiannis, 74, stockdale street, , pakenham, 3631, vic, 19240606, 21, 04 73851349, 3036575, 7
rec-3207-org,   harrison, clarke, 32, jewell close, melaleuca, northgate, 7008, , 19190902, 37, 04 90208438, 7321933, 8
rec-1749-org,   stephanie, george, 28, metcalfe street, , port lincoln, 3108, nsw, 19811112, 34, , 5434590, 4
rec-2061-dup-3, ella, wooley, 44, foveaux street, kilnacrott, mayfield, 3350, qld, 19640301, 34, , 1638882, 4
rec-3552-org,   jed, white, 148, garanya street, , sandy bay, 2228, , 19710926, , 03 58779174, 8128338, 9
rec-2260-org,   campbell, howie, 93, skeats street, , campbelltown, 2060, nsw, 19840407, 25, 04 48057462, 8400806, 8
rec-3206-org,   emiily, gully, 14, mcclelland avenue, beagle bay, lakemba, 2170, vic, 19390831, 31, 03 90642458, 8163411, 8
rec-3061-org,   madeline, badger, 14, sherlock street, kelindy ridge, swan reach, 3031, sa, 19170506, , 02 58792704, 6496334, 7
rec-1717-org,   andrew, stranger, 18, sanford place, glenburn, , 2777, wa, 19200813, , 02 01389580, 1671612, 4
rec-3879-org,   amy, coleman, 3, springvale drive, , karoonda, 3179, nsw, 19621130, 27, 04 39188409, 2288137, 0
rec-285-org,   daniel, vandersman, 200, glynn street, , holgate, 2541, , 19420506, 22, 08 34656757, 6928506, 0
rec-674-org,   riley, kemmif, 44, empire circuit, , greenacre, 4208, nsw, 19640225, 29, 02 30243164, 2654346, 6
rec-2657-org,   giaan, salt, 25, burrendong street, , bundaberg, 2077, , 19001101, 29, 07 94217219, 7582496, 9
rec-1361-org,   joel, mantovan, 6540, kauper street, , north ryde, 3104, nsw, 19761221, , 04 33507688, 1714253, 1
rec-2838-org,   giorgia, paterson, 108, aitken circuit, , picnic point, 2722, , 19840509, 26, 04 48168241, 5517340, 8
rec-3693-org,   joshua, fimmano, 6, mitta place, lowangreen, port macquarie, 4305, nsw, 19870615, 32, 03 35029846, 2150017, 5
rec-2385-org,   ella, renfrey, 96, waddell place, , dural, 2259, qld, 19130519, 31, 03 72082848, 3290574, 1
rec-3313-org,   tayah, white, 1, clubbe crescent, , brighton, 2527, , 19400203, 29, 04 79200091, 2102967, 3
rec-1970-org,   natassia, mason, 39, bastin place, , currimundi, , qld, 19951114, 22, 08 40226302, 8751685, 9
rec-3088-org,   jayde, glifos, 14, hobday place, , toowong, 3146, nsw, 19360103, 33, 04 54466956, 1377066, 3
