rec_id, given_name, surname, street_number, address_1, address_2, suburb, postcode, state, date_of_birth, age, phone_number, soc_sec_id, blocking_number
rec-4828-dup-0, kelsye, andryzke, 112, namatjira drive, , belmont north, 2031, , , , 03 40584198, 2816429, 7
rec-2373-org,   , webb, 4, ah mouy place, warrawong, vaucluse, 2145, nsw, , 35, 02 27253771, 2089003, 5
rec-2265-org,   , whitters, 6, gooreen street, , rivett, 6111, nsw, , 34, 08 63240129, 6657600, 3
rec-4705-org,   liam, garrand, 12, goldner circuit, locn 2830, frankston, 5608, qld, 19911222, 8, 07 18178296, 3563646, 1
rec-1190-dup-0, dajjel, miles, 22, wisdom place, water view, yenad, 2145, vic, 19390492, 10, 02 60446230, 6578736, 3
rec-2483-dup-0, lachlan, mason, 115, roothplae, black creek, cremorne, 2228, act, , 26, 03 66501812, 2830859, 8
rec-4925-dup-0, ho, caiylin, 3, haines street, , the entrance, 6155, qld, 19261122, 24, 07 09204275, 8362993, 0
rec-1015-org,   , green, 23, hugh mckay crescent, , yarramundi, 5214, vic, 19570719, , 04 03558193, 9822320, 2
rec-1676-dup-0, annabele, embery, 31, maclaurin crescent, , hoddlees creek, 4022, nsw, 19250120, 29, , 4686834, 0
rec-4553-org,   jasmyn, ryan, 18, thomas hart street, burraroo, norwood, 4306, wa, 19190913, , 02 77837455, 8189847, 8
rec-1957-dup-0, gasparin, beattie, 4, sid barnes crescent, , delungra, 2322, nsw, 19100521, , 04 07987156, 4337650, 6
rec-812-org,   adam, ryan, 7, crisp circuit, lemnos, rowville, 3931, qld, 19381023, 25, 07 89726129, 8258941, 7
rec-755-org,   thomas, noyen, 9, poynton street, , unanderra, 4035, , 19400425, 31, 03 81294910, 9497230, 6
rec-3711-dup-0, chappel, nasyah, 6, brahe place, , mermai dwaters, 4551, nsw, 19630831, 35, 04 35931756, 8493148, 4
rec-1475-org,   aidyn, haggett, 24, acacia garden, , clovelly, 3242, qld, 19690228, 19, 04 05741184, 4259424, 1
rec-4690-org,   sophie, modystach, 8, dashwood retreat, , kedron, 5161, qld, 19010324, 9, 08 30653304, 5695134, 5
rec-2089-dup-0, robert, gruez, 8, dacomb court, , mount evelyn, 5021, wa, 19840125, 31, 04 67841572, 5291477, 4
rec-2612-org,   natalia, gilkes, 49, ijong street, , coffs harbour, 2456, qld, 19231115, 35, 04 57279858, 9353444, 3
rec-250-dup-0, emiily, ryan, 32, cleland street, , mount gavatt, 3825, nsw, 19190803, 32, 02 14327442, 4560935, 2
rec-255-org,   callie, straub, 110, mackay crescent, sherwood, waverley, 2455, qld, 19380909, 32, 03 37347744, 3785718, 7
rec-1665-dup-0, cameron, quill, 25, , , frankston, 3193, wa, 19320106, 25, 03 28283629, 9635559, 7
rec-3509-dup-0, liam, giordano, 19, mcleod place, tinbidgeree, denistoneheast, , vic, , 36, 07 19727053, 4199833, 7
rec-1647-org,   charles, white, 15, lawley street, , sanctuary point, 2259, nsw, 19090505, 34, 08 50073510, 5486703, 0
rec-1715-dup-0, set, campbiell, 223, shackell place, , balwyn nhorth, 2042, qld, 19560723, 33, 03 48944390, 1337069, 0
rec-2788-org,   abbey, howie, 41, lucy gullett circuit, kookaburra village, seaton, 5093, nsw, 19670902, 31, 03 55806577, 7033982, 8
rec-407-dup-0, alisha, chegwigden, 6, , , blackheath, 2113, qld, 19820103, 30, 04 36016785, 2380407, 0
rec-1587-dup-0, joshua, ottewell, 45, bagoolue, , warracknabeal, 4445, wa, 19731103, , , 5298052, 5
rec-4327-dup-0, cameron, snell, 25, gawler crescent, nioka, arana hills, 2528, , 19940105, 40, 07 51878390, 4569673, 5
rec-3469-dup-0, joraslafsky, sarah, , greenvale street, shenstone park, fairlawn, 4216, qnf, 19380710, , 07 65621701, 3876680, 0
rec-1007-org,   mitchell, ziersch, 5, hutchins street, larnach, kinglake, 2122, vic, 19960805, , 03 03889944, 7863659, 8
rec-2415-org,   madelyn, lowe, 623, frome street, , melton south, 3046, nsw, 19001030, 34, 08 90725283, 3416079, 8
rec-3055-dup-0, daniella, cambell, 7, macdowell street, , murchison, 6031, sa, , 32, 08 45481725, 7576983, 1
rec-4932-dup-0, jaye, clarke, 24, kitchener street, , vermont south, 3842, nsw, , 8, 07 89230414, 6788686, 7
rec-2879-dup-0, kaya, butt, 7, tallara parkway, , mckail, 7170, qld, 19640519, 39, 02 60588572, 8734086, 2
rec-238-dup-0, henry, henn, 1, pinkerton circuit, henry kendall bayside, hurstbfidge, 6060, tas, 19950201, 21, 03 01352710, 7674182, 1
rec-2905-org,   stephanie, lowe, 12, fernyhough crescent, heatherdale, hoppers crossing, 2263, nsw, 19141130, 12, 02 26370433, 3619829, 4
rec-988-org,   lucy, green, 53, dethridge street, tweed heritage crv, yass, 7250, qld, 19450103, 38, 04 39733067, 1316350, 3
rec-1891-org,   sam, andresen, 37, medley street, the lodge, port augusta, 3564, , 19360712, , 07 66278416, 5195491, 2
rec-3402-org,   barnaby, conaghty, 22, medworth crescent, , lower templestowe, 3042, vic, 19341203, 31, 03 15841235, 7435182, 3
rec-4793-org,   ebony, clarke, 282, yuranigh court, , cooya beach, 5050, nsw, 19400526, 30, 03 99380176, 4131373, 5
rec-321-org,   zane, eagar, 163, gerogery place, , belconnen, 4812, qld, 19130520, 23, 03 09081757, 8311852, 2
rec-4659-dup-0, thomas, hering, 297, blamey crescent, , ryde, 6154, , 19791028, , 03 40915903, 1290732, 1
rec-573-dup-0, katelyn, howie, 17, cambridgzustreet, , tallai, 4405, qld, 19600416, 41, 08 76754852, 9018063, 2
rec-255-dup-0, calliw, straub, 110, mackay crescent, sherwood, 2455, waverley, qld, , 32, 03 37347744, 3785718, 7
rec-4110-org,   madeline, frahn, 13, nunan crescent, , tailem bend, 7252, sa, 19510519, , 03 61981458, 6709642, 1
rec-3948-org,   zarlia, ziersch, 89, tinderry circuit, aptmn 12, outtrim, 3103, nsw, 19721228, 34, , 5382560, 3
rec-3855-dup-0, stephanie, neumann, 1, nullagine street, , mountcolah, 4556, sa, 19351109, , 08 52149993, 7052465, 5
rec-4563-dup-0, aiden, lavewder, 3, pudneh street, , raymond terrace, 4123, qod, 19640326, 33, 08 80182969, 4393788, 5
rec-2171-dup-0, chari, vimpany, 22, weatherburn place, meebery, dulwich hill, 2540, nsw, 19150226, 30, 03 76298815, 3402611, 7
rec-3190-org,   kayden, campbell, 145, candlebark close, , putney, 4870, qld, 19230322, 21, 08 99048031, 1653122, 1
rec-4499-org,   deakin, buxton-collins, 12, osburn drive, , south nanango, 3015, nsw, 19120423, 33, 07 40017103, 2575875, 5
rec-2735-org,   sean, stephenson, 2, kellick place, , katherine, 5290, vic, 19931214, 25, 07 17352847, 1617771, 3
rec-921-org,   breeanne, porublev, 9, morrison street, kimnic park, mittagong, 7150, , , , 03 05301070, 4309512, 9
rec-836-org,   connor, geue, 46, castlereagh crescent, sec 2 candelo, crafers, 4169, wa, 19510510, 29, 03 06332128, 4340579, 3
rec-4916-dup-0, jassmi, binkomkwi, 51, arden place, , bendemeer, 3040, qld, 19731016, 34, 03 16474810, 7822337, 8
rec-122-dup-0, molly, baiocvie, 16, jemalong street, gold ridge, dural, 3218, , 19900330, 36, 07 03097727, 4429882, 0
rec-3119-org,   jaden, bellchambers, 28, hallen close, , coorow, 6210, , 19880622, , 02 00360654, 7807187, 3
rec-3584-org,   kyle, henshaw, 42, eyre street, brer park, preston, 3091, wa, 19000626, 10, 07 57228444, 5550307, 5
rec-4511-org,   , mildren, 3, sambell place, inglewood, clovelly, 2462, , 19360119, , 03 07866753, 5823313, 3
rec-338-org,   grayson, david-smith, 61, raoul place, , eastwood, 4562, tas, 19230314, 38, 02 37386398, 2567199, 8
rec-2577-dup-0, lacylan, nalpantidis, 18, ragless icircuit, idle hours, bondi ju nction, 3280, qld, 19421229, 14, 07 90017823, 4818639, 7
rec-4930-dup-0, dillln, mcanna, 20, ashley drive, lansdowne, cooma, 4171, , 19820806, 36, 02 18517453, 5319684, 8
rec-1039-org,   kiera, eyles, 13, armfield place, , frankston, 7010, sa, 19590708, 32, 02 18509859, 5923796, 7
rec-307-org,   alessandra, dixon, 711, bremer street, , winston hills, 2154, , 19670418, 30, 03 01816990, 4395426, 9
rec-962-dup-0, anthea, mason, 75, duggan street, , stratdford, 6011, nsw, 19740902, , 07 63187945, 7573245, 0
rec-4867-org,   william, mason, 46, mirbelia crescent, , shellharbour, 3179, nsw, 19000812, 27, 04 40863019, 3854527, 8
rec-679-org,   gabrielle, paterson, 4, andamooka street, rosetta village, clayfield, 4562, nsw, 19141116, 33, 04 95840236, 6226621, 3
rec-4945-dup-0, lauire, beazley, 59, lambrigg srreet, munjal, glen forbes, 0810, vic, , 20, 07 32537591, 8108391, 4
rec-3416-org,   evan, verco, 136, taronga place, , gin gin, 6052, vic, 19400105, 30, 04 27265088, 5470221, 6
rec-163-org,   mitchell, verco, 12, , , toorak, 4305, qld, 19050102, , 07 72151066, 6633961, 3
rec-1397-dup-0, osar, quilliam, 94, denman street, , nairne, 7248, , 19638013, 30, 02 86245775, 7837833, 7
rec-89-dup-0, cameron, boyoe, 117, carron street, rocklea, kandos, 6280, vkx, 19700813, , , 6697615, 8
rec-3130-org,   charlie, mesecke, 1, rosenthal street, , , 2125, , 19220916, 27, 08 43229450, 7098772, 8
rec-2225-dup-0, leav, burfrd, 6, fink crescent, rosetta village, north rocks, 5070, qld, 19541028, 16, 04 39952713, 3388996, 8
rec-2771-dup-0, laetitia, demzrco, 7, mckillop circuit, , nowra, 5325, qld, 19080224, , 07 47034440, 3555553, 4
rec-789-dup-0, kirb, reid, 3, rivett street, , pascoe vale south, 6050, vic, 19800730, , 04 57789852, 3086191, 6
rec-2607-org,   bradley, tyerman, 6, burrinjuck crescent, carisbrook, dulwich hill, 5255, nsw, 19410608, 9, 02 60881361, 4632033, 9
rec-1784-org,   hannah, paitaridis, 42, jinka street, boxgrove, , 6018, qld, 19681027, 35, 08 20218888, 2854640, 3
rec-318-dup-0, harrison, mason, 24, catani place, , casino, 2539, , , 53, 04 57463515, 3876605, 4
rec-2020-org,   kayla, murton, 8, jabanungga avenue, , caves beach, 5571, vic, 19261224, 16, 02 67506518, 6720820, 0
rec-2997-dup-0, maya, lillie-hinrichs, 179, hopetoun circuit, , hawthorne, 3316, qld, 19240107, 26, 03 83285617, 6041643, 2
rec-4982-org,   zoe, stephenson, 465, millard place, , landsborough, 2020, nsw, 19950812, 20, 04 38948344, 6603545, 3
rec-2547-dup-0, carjen, jolly, 588, coolac mplace, , nhill, 4204, nsw, 19680811, 37, 03 27269977, 3433044, 8
rec-3757-org,   melanie, bindoff, 7, williams street, , seven hills, 2165, vic, 19820222, 26, 07 87015922, 7192638, 9
rec-196-dup-0, chelsea, milhs, 10, frost place, , morwwll, 2535, vic, 19170421, 32, 08 75522024, 4513560, 3
rec-333-dup-0, m sa, bechtol, 10, maloney xtreet, , armidale, 3206, vic, 19680110, , 02 03240440, 4819333, 2
rec-1357-org,   caitlin, rees, 747, pearson street, kildurham, rosebery, 4211, vic, 19190929, 33, 08 40395206, 9319762, 7
rec-3208-org,   aiden, white, 36, mcdowall place, brentwood vlge, terrey hills, 2502, nsw, 19660616, 21, 07 30724372, 7579099, 1
rec-3405-dup-0, nikita, robsxn, 509, kellick place, , bondi junction, 2319, qld, 19340125, 29, 07 27170660, 2515688, 8
rec-1737-dup-0, marcus, laprey, 40, madigan street, braeburn, lavington, 2030, nsw, , 35, 03 71605718, 7094238, 4
rec-3349-dup-0, kyle, , 7, blair street, , deepwavfer, 3075, vif, 19050113, 11, 08 67321776, 6450674, 0
rec-1033-dup-0, zzc, robson, 167, , , keiloreast, 5351, nsw, 19030616, 33, 04 88648336, 5826787, 9
rec-4893-org,   joel, dakin, 60, karuah street, willow lodge, tannum sands, 4507, nsw, 19820203, , 03 33103362, 2239112, 3
rec-4517-dup-0, bailey, leohgh, 19, kirkcaldie circuit, pangani, hawthorn, 3825, nsw, 19920626, 24, 02 67909166, 9542318, 0
rec-4584-dup-0, williaqm, campbell, 4832, wearing street, charters towers electorate office stock, narrandra, 4102, act, , 4, , 7771928, 5
rec-4695-org,   elysse, paterson, 58, salmond street, warilei, oakhurst, 3151, qld, 19600728, 34, 08 10905419, 2064984, 2
rec-2430-org,   robert, samarajeewa, 26, dobbie place, , scotland island, 2145, qld, 19600716, 38, 03 99628191, 6945238, 2
rec-1413-org,   amelia, fitzpatrick, 23, burara crescent, , kempsey, 2030, vic, 19231201, , 07 76297185, 6715962, 5
rec-2929-dup-0, aidvn, koutsaumanis, 7, staaten crescent, , cleveland, 7250, , 19416019, 25, 04 09481275, 7542048, 2
rec-4633-dup-0, ned, bramin, 4, vowles road, , burpengary, 2566, qld, , 8, 08 55825285, 8811610, 1
rec-4157-dup-0, maxin, , 3, browne place, , geelong west, 5016, tas, 19970326, , 07 60037602, 6275050, 9
rec-3739-dup-0, samantha, stronach, 898, turner olace, , hamilton, 6120, nsw, 19581127, 21, 08 47483173, 3464616, 3
rec-840-dup-0, jack, , 31, , , holden hill, 3092, qld, 19350401, 29, 02 67161669, 5946291, 9
rec-1186-org,   caleb, tant, 107, genoa street, berkeley vlge, calliope, 4670, sa, 19511110, , 07 43671067, 3227546, 6
rec-4249-dup-0, ethnn, compagne, 1, duffy wstreet, jetty village, ascoot vale, 2795, sa, 19000506, , 07 81879483, 1277432, 9
rec-2144-dup-0, wheatley, jaime, 5, mcgrowdie place, sh b11, beeliar, 2022, nqs, 19370130, , 08 69743412, 2913063, 4
rec-1024-dup-0, michael, ryua, 9, bugden avenue, wuikikakiwi, ballat, 2428, , 19410411, , 03 71231811, 9925322, 8
rec-2656-dup-0, larissa, boxaajll, 3, mansfield place, , bonnett bay, 4410, nsw, 19480128, , 04 94747369, 1051918, 9
rec-1755-org,   lachlan, dent, 1, dannevig place, , caulfield north, 3023, nsw, 19920723, , 08 73424724, 7386899, 2
rec-160-dup-0, abbpy, hobson, 141, garsia street, murray bank, cherrybrook, 2095, tas, 19296228, , 04 81847696, 6149740, 3
rec-3209-org,   ruby, hyland, 9, hyndes crescent, , diggers rest, 4610, nsw, 19671114, 24, 03 15931362, 6175958, 0
rec-713-dup-0, , willes, , lewin street, , coffs hrbour, 2460, , 19840503, , 04 25284051, 2998264, 7
rec-1143-dup-0, erin, white, , jaeger circuit, , adventurebay, 3028, nsw, 19999261, 27, 07 84802560, 5080998, 1
rec-4341-dup-0, jessica, webb, 53, edmunds place, bldg demountable, surfers paradise, 6009, , 19200812, 28, , 9286884, 6
rec-62-dup-0, thomas, lehane, 96, dyson street, norley, 2611, marsden, nsw, 19470512, 29, 04 62943450, 4869901, 4
rec-2765-org,   casey, reid, 4, ossa place, , ascot, 2207, vic, 19920402, , 03 83802260, 4331278, 5
rec-4281-org,   ka, petersen, 82, rohan street, gracewood aged care centre, taringa, 4350, vic, , 25, 02 35362366, 9076151, 8
rec-4018-org,   emiily, edson, 16, hepburn place, elmwood, westlake, 3200, , 19971116, , 04 75071475, 2362380, 0
rec-4257-dup-0, , coleman, 210, noarlunga crescent, , frankton, 3910, sw, 19870806, 21, 03 92301285, 3109600, 0
rec-1771-dup-0, liam, mccarbty, 20, burkittstreet, denlo park, moorsoka, 3757, wa, 19080210, , 07 56946754, 5898941, 4
rec-974-dup-0, quknn, wujda, 15, kirkham place, stationyards, killara, 2710, nsw, 19795028, 25, 03 98491855, 4877539, 0
rec-2524-org,   jake, hefford, 15, cripps place, fenner hall, bacchus marsh, 4164, tas, , , 08 95018988, 8049687, 9
rec-4706-org,   sarah, pulford, 4, moorhouse street, la villades pins, mona vale, 6022, qld, 19251111, , 04 61773975, 2582302, 5
rec-2947-dup-0, chloe, cerchi, 1170, fink crescent, , karloo, 3170, vxi, 19086913, 11, 08 75073236, 7755052, 4
rec-2985-org,   vincent, herbert, 9, langridge street, , melton south, 5066, qld, , 27, 07 83796337, 2707010, 2
rec-2709-org,   dylan, stanley, 13, bussell crescent, , condell park, 5039, nsw, 19540311, 9, 08 31724433, 3477243, 3
rec-2610-dup-0, caoem, petersen, 9, weddinrcircuit, , , 6012, vic, 19771209, 25, 08 04014454, 3560596, 4
rec-664-org,   jordan, schmocker, 19, marulda street, river bend, bawley point, 4650, vic, 19680705, 24, 08 26854634, 2937307, 2
rec-4714-org,   meg, gikopoulos, 486, karawatha place, city centre plaza, willetton, 7000, , 19070818, , 04 88355634, 5340257, 6
rec-4305-dup-0, harriet, butr, 075, ampt place, , bondi junction, 4872, nsw, 19950302, 27, 03 74993873, 5255782, 4
rec-1813-org,   zara, lowe, 28, jaeger circuit, manimba, modbury, 5024, tas, 19870829, 34, 03 18195858, 9699627, 7
rec-610-org,   jackson, blake, 10, climpson place, , st ives, 6147, wa, 19150120, 27, 04 57131231, 6759827, 3
rec-4533-dup-0, imogen, walpple, 10, carrodus street, , mermaid wters, 2722, wa, , , 07 78006642, 1999406, 2
rec-612-dup-0, lar, madigan, 5, burnett street, , innzloo, 2261, , 19520719, 24, 07 38674557, 1443656, 1
rec-661-dup-0, marcus, solonsfh, 9, moogerah street, , bacchu s marsh, 2160, sa, 19240819, 8, 02 85122403, 1785377, 9
rec-1875-dup-0, stephanie, harridgton, 4, tambo street, bundaleer gdns, mount isa, 2032, ws, 19370825, 36, 08 31939684, 3621285, 8
rec-3021-org,   jasmine, gwatking, 21, heymann place, , marsden, 3194, vic, 19891123, , 07 31575650, 3366912, 9
rec-4348-dup-0, scarce, emiilu, 1, shannon circuit, , regents park, 4157, tas, 19030918, , 08 01518025, 9985088, 6
rec-3417-org,   nicola, quast, 35, , crystal park, blayney, 4059, nsw, 19210912, , 07 47405124, 7487208, 0
rec-1238-org,   caitlin, dorsey, 4, paul coe crescent, dar es salaam, bowral, 2756, nt, 19430308, 32, 07 49099883, 7031120, 1
rec-4149-org,   jemma, stearnes, 24, wolstenholme street, deuverney, artarmon, 2749, wa, 19640305, 26, 04 63804199, 4009693, 0
rec-4823-dup-0, baolpy, green, 1, woodfull loop, , wantirna, 4813, wa, 19861220, 23, 08 57117369, 5059176, 1
rec-4870-org,   ethan, sleath, 10, national circuit, bradshaw crt kirkbrae village, paralowie, 2830, vic, 19310815, 27, 02 40407966, 1256017, 7
rec-2509-dup-0, jordan, rudd, 1, novar stfeet, tryphibiz view, hackham west, 4879, vic, 19380511, , 08 58141552, 8835043, 5
rec-1388-org,   lauren, paine, 1, harricks crescent, goulburn south caravan park, cranbourne, 2214, nsw, 19540417, , 07 25222254, 1793708, 6
rec-821-org,   emiily, d'emden, 261, fullagar crescent, , craigmore, 7190, vic, , 10, 02 49552029, 1613709, 1
rec-3113-dup-0, shakcrah, frann, 102, fullagar crescent, rosevillea, oyster bay, 2194, vic, 19221215, 30, 08 01769013, 3895368, 4
rec-4855-org,   oakleigh, kulesza, 70, , , alice springs, 4560, vic, 19280504, 22, 02 79323707, 2627319, 4
rec-2274-dup-0, emma, mesecke, 95, yantara street, byron arcade, cranbournefnorth, 2830, qld, 19980323, 26, 02 70940148, 3444679, 8
rec-2352-org,   domenique, chittinoori, 949, wollaston place, , ascot park, 3844, qld, 19310321, 27, 04 70327989, 3442521, 3
rec-468-org,   lily, carmody, 7, cashion court, , chisholm, 2617, wa, 19221118, 20, 02 32104385, 5044889, 9
rec-1349-dup-0, emma, bincz, 49, waterman place, berkeley village, glenhaven, 2527, vic, 19231212, 27, 08 02300571, 8679268, 5
rec-453-dup-0, jol, reid, 19, longstaff street, , lakemba, 3158, , 19500425, 34, 02 73610969, 1682622, 2
rec-2894-org,   nathan, ryan, , hoddle garden, , albion park rail, 6714, nsw, 19340425, 30, 04 17636312, 6548087, 5
rec-2179-org,   isabelle, robson, 36, pudney street, clinton caravan park, booragul, 2223, , 19771004, , 03 83731283, 7273132, 4
rec-2990-dup-0, william, kahlobn, 645, mcbryde crescent, white lodge, sunshine, 2147, nsw, 19120203, , 07 42514223, 6048532, 2
rec-2631-dup-0, harrison, stubbw, 15, kenyon circuit, , ballarat, 2800, , 19830912, 28, 03 93371512, 6463009, 9
rec-3919-dup-0, liam, whitee, 156, meeson street, dusty corner, broughton, 2894, nsw, 19550925, 25, 04 86886708, 7054063, 8
rec-4440-org,   phoebe, walley, 135, healy street, milly milly, scarborough, 2159, vic, 19201019, 29, 02 42945055, 2731435, 6
rec-3691-org,   benjamin, ryan, 4, bunya close, pindara medical centre, burringbar, 2420, vic, 19970928, 34, 02 30421475, 5396096, 0
rec-4627-dup-0, daniel, maso, 4, cockcroft venue, , laverton, 6026, nsw, 19780506, 28, 03 26103761, 3554373, 4
rec-2162-dup-0, louis, edmonds-oilson, 1, slight place, glenavon, lobefjal, 2770, nt, , 30, 03 63501591, 1702711, 2
rec-2994-dup-0, isabelle, campbell, , spoffort yhdtreet, , cranborne, 3036, vic, 19350512, , 08 96617713, 8278401, 1
rec-3981-org,   maya, liddy, 10, canberra avenue, , gordonvale, 2774, qld, 19950613, 29, 03 80581896, 7438903, 0
rec-1727-org,   tristan, edser, 3, dempster place, , melton south, 6102, , 19731001, , 08 80131522, 6566785, 0
rec-1804-org,   taylor, neville, 335, banambila street, kilvinton village, altona north, 3171, nsw, 19350516, 29, 03 96164367, 8719750, 2
rec-2343-org,   kaleb, dritsas, 42, piddington street, villa 116 henry kendall bayside, noble park, 4020, nsw, 19241222, , 03 95199729, 6671902, 9
rec-668-org,   joshua, green, 19, greenough circuit, seabank building, chester hill, 2217, nsw, 19140704, 31, 07 17645128, 1022484, 9
rec-2132-dup-0, kelsye, campbell, 137, borona drive, , pooraka, 4209, wz, 19750321, 39, 04 37224233, 7093581, 7
rec-355-dup-0, cookson, elysse, 20, , strabane, rowville, 5025, qld, 19701016, , 02 02347949, 7702648, 7
rec-1487-dup-0, sarah, pilan, 98, tatchenl treet, mt pleasant, berkely vale, 2429, wa, 19650218, , 02 32823115, 4774090, 8
rec-1385-org,   hannah, sommariva, 156, dacomb court, , hoppers crossing, 0846, vic, 19081028, 35, 02 10824960, 1562817, 3
rec-4365-org,   liam, nguyen, 25, mcbeath place, , malvern, 6620, qld, 19090903, , 02 03293042, 4996142, 6
rec-2316-dup-0, jayden, berry, 241, meeson street, , bundanrrg, 6025, qld, 19580603, , 08 93429987, 7760896, 5
rec-412-dup-0, kye, morrison, 22, onkaparinga crescent, corella, north curl curl, 3995, , 19891201, 25, 08 90087642, 8752473, 9
rec-3496-dup-0, , matthews, 68, hannaford street, , cabranatta, 7009, nsq, 19860723, 31, 07 38082185, 6124332, 8
rec-3578-dup-0, leaver, oliver, 3, knox street, , mount pleasant, 2761, qld, 19560306, 23, 03 51085997, 4861185, 4
rec-2165-dup-0, jesxia, mccarthy, 38, carne olace, , cecil hills, 2251, , 19170216, , 04 43311542, 2298690, 9
rec-3188-dup-0, fyynlay, soni, 29, sturgeon street, street beauchamp, ascot park, 2035, qld, , 24, 02 75979015, 4539411, 1
rec-4262-dup-0, amber, zilifian, 44, coombe street, , noble park, 3048, qld, 19931229, 38, 03 39199174, 1756662, 9
rec-3260-org,   lauren, cheshire, 8, lipscomb place, villa 34 harbourside haven, adamstown, 3136, , 19791008, 23, 08 85791539, 9307326, 7
rec-3717-org,   kate, freeborn, 236, dixon drive, noamunga park, leichhardt, 3995, nt, 19870630, 34, 03 67057706, 5311143, 6
rec-3585-org,   rachael, stubbs, 76, mcburney crescent, kingcora, bacchus marsh, 3636, nsw, 19660824, 29, 08 17071289, 6996224, 2
rec-1542-org,   oliver, salt, 27, flierl place, parooka, enoggera, 2850, wa, 19520221, 20, 04 10537811, 1725440, 2
rec-1746-org,   chelsea, coulson, 60, capertee place, , landsborough, 2350, nsw, 19010224, 28, 08 85468623, 8532464, 6
rec-4520-org,   clodagh, bishop, 20, jindabyne street, roseleigh farms, west lakes shore, 6025, vic, 19390404, 34, 02 08067512, 1300543, 5
rec-3018-org,   georgia, ryan, 35, carslaw street, , gingin, 2452, vic, 19991109, 23, 04 50200134, 7186424, 2
rec-553-org,   schkirra, hatherell, 45, fitzroy street, , hamilton, 6041, vic, 19390619, 29, 02 58364867, 8550064, 1
rec-4338-org,   joshua, prem, 209, werriwa crescent, walyaming farms, waramanga, 2777, vic, 19500821, , 08 69650453, 5641561, 0
rec-1113-org,   alexander, weetra, 4, huxley place, , wamuran, 4570, vic, 19470502, 29, 03 88769456, 8857555, 6
rec-1446-org,   emiily, miotto, 8, boas place, , bligh park, 4109, nsw, , 39, 02 90045670, 5219367, 6
rec-1321-org,   jasper, ronai, 42, brennan street, , forbes, 5631, vic, 19091011, 26, 02 51154598, 4792329, 5
rec-2250-dup-0, patrick, green, 6, jemalon g street, , nobleupark, 6076, vic, , 30, 07 64429066, 9649290, 6
rec-884-org,   bailey, white, 26, , , rowville, 2758, nsw, 19210705, 21, 03 02064980, 3218905, 1
rec-4888-dup-0, boling, daniel, 17, swindeh treet, , toowoomba, 3249, , 19540809, 29, 07 88643475, 5606471, 0
rec-4392-dup-0, bailey, alderson, 23, love street, , pallara, 0810, nd, 19711017, 13, 03 15405540, 5290395, 1
rec-2423-dup-0, amelis, bulilock, 11, bennelong crescent, , hills winston, 4510, vic, 19270730, 19, 04 81794669, 5575900, 5
rec-3160-dup-0, cloe, cambell, 2, east place, , scarness, 6221, vic, 19330130, , 08 38713012, 4767519, 3
rec-4478-org,   joel, chiappetta, 190, belmore garden, , mount gravatt, 2747, , 19830821, 27, 04 82158044, 4523940, 5
rec-1410-org,   , higges, 5, bindel street, la villades pins, brooklyn, 2168, nsw, 19280401, 26, 07 17640596, 4143455, 8
rec-1731-org,   kelsey, white, 200, parkhill street, , urangan, 2292, act, 19160719, 9, 04 53781215, 8254421, 1
rec-3269-dup-0, lachlan, wilkins, 43, crescent handcock, carinyja vlge, duno n, 4159, vic, 19730106, 21, , 1729589, 6
rec-3384-dup-0, elana, bellchambers, 16, staaten vvescent, , berwick, 4305, nsw, 19121222, 36, 03 45486381, 8823276, 8
rec-195-org,   oliver, ruskin, 10, mcwhae circuit, harkness station, highgate, 4575, nsw, 19041012, 20, 08 44022671, 7898221, 7
rec-2278-org,   george, campbell, 29, latchford street, north star holiday resort, kingston, 3081, nsw, 19080110, , 03 49817901, 8003399, 1
rec-3850-dup-0, mackenzie, bishop, 15, angophora street, , mayfield, 4325, vic, 19348042, , , 4545205, 8
rec-1292-dup-0, lauren, ranxon, 105, solomon crescent, , marsfield, 6023, , 19902825, , 07 76244889, 7814149, 5
rec-74-dup-0, cassidy, seppelt, 1, teaguedtreet, , hamilton, 4306, qld, 19670904, , 03 51266542, 5561978, 2
rec-224-dup-0, cooper, nohlz, 60, macgregor street, , stockton, 2551, sa, 19270817, , 07 57026272, 1442781, 0
rec-2775-org,   hannah, lowe, 4, , , north haven, 4305, , 19960526, 29, 04 51928486, 2642233, 8
rec-402-dup-0, adrian, matjhews, 17, pavonia street, , eumundi, 3617, qld, 19700131, , 02 36385669, 7498294, 4
rec-222-dup-0, mich, cochrane, 6, sherwood cprcuit, , beaumaris, 2847, qld, 19820312, 11, 03 08448689, 4477719, 2
rec-3859-org,   alana, webb, 1, wilkinson street, , rawdon vale, 3084, tas, 19340620, 33, 04 14052801, 1884293, 2
rec-3395-org,   gracie, gerick, 9, wheeler crescent, , burraneer, 5172, nsw, 19280530, 29, 02 80507967, 1740005, 2
rec-3816-dup-0, zakarah, wiegyld, , forbes street, , , 4655, nsw, 19240918, , 07 95703865, 2462118, 8
rec-4760-org,   katie, campbell, 23, jerrabomberra avenue, , mentone, 2537, wa, 19151124, 28, 07 09721310, 1400144, 9
rec-3945-org,   hannah, bradshaw, 1, hart close, , ulverstone, 6330, wa, 19071213, 34, 04 10240766, 1110723, 8
rec-3796-dup-0, kate, reid, 1, caley crescent, , toronto, 3021, nsw, 19710511, 36, 03 88780677, 9744109, 3
